policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin
POL10265,4/11/2024,Hatchback,Third Party,South,10,51,11000,5,10450,8291.777908,2024,2158.222092
POL10266,3/24/2023,Hatchback,Third Party,West,13,27,11900,5,11305,4803.683511,2023,6501.316489
POL10267,9/17/2023,Sedan,Third Party,North,6,49,11800,5,11210,6847.253924,2023,4362.746076
POL10268,8/19/2023,SUV,Comprehensive,East,13,55,19400,0,19400,10973.64688,2023,8426.35312
POL10269,6/9/2024,Hatchback,Third Party,North,13,22,13900,0,13900,7887.308256,2024,6012.691744
POL10270,8/13/2024,Sedan,Comprehensive,West,6,25,14300,0,14300,5789.330831,2024,8510.669169
POL10271,8/30/2023,Sedan,Third Party,North,12,52,13600,5,12920,5735.116675,2023,7184.883325
POL10272,11/30/2024,Sedan,Comprehensive,West,6,46,14300,0,14300,10665.85744,2024,3634.142557
POL10273,9/15/2024,SUV,Comprehensive,North,12,49,19100,5,18145,12955.65008,2024,5189.349925
POL10274,2/1/2024,Hatchback,Third Party,West,8,61,10400,5,9880,5681.407546,2024,4198.592454
POL10275,1/29/2023,Hatchback,Comprehensive,West,11,60,13800,5,13110,8585.484544,2023,4524.515456
POL10276,12/26/2024,Sedan,Comprehensive,West,6,44,14300,10,12870,5692.110035,2024,7177.889965
POL10277,3/24/2024,Sedan,Third Party,West,8,43,12400,10,11160,4785.784476,2024,6374.215524
POL10278,2/12/2024,Hatchback,Third Party,West,4,60,9200,0,9200,4771.250939,2024,4428.749061
POL10279,10/12/2024,Luxury,Comprehensive,East,11,63,23800,0,23800,14752.34474,2024,9047.655264
POL10280,12/18/2023,Hatchback,Comprehensive,East,11,37,13800,0,13800,9766.111776,2023,4033.888224
POL10281,11/25/2023,Sedan,Third Party,North,3,24,12900,10,11610,7634.291353,2023,3975.708647
POL10282,1/13/2024,Sedan,Comprehensive,South,4,56,13700,0,13700,10850.2374,2024,2849.762595
POL10283,1/9/2024,Sedan,Comprehensive,West,11,54,15800,0,15800,8457.850638,2024,7342.149362
POL10284,2/6/2024,Hatchback,Third Party,East,13,45,11900,0,11900,6063.246624,2024,5836.753376
POL10285,12/25/2024,SUV,Comprehensive,North,7,41,17600,0,17600,12784.26645,2024,4815.73355
POL10286,9/22/2024,SUV,Third Party,East,1,41,13300,10,11970,6993.063113,2024,4976.936887
POL10287,10/29/2023,SUV,Comprehensive,West,10,42,18500,10,16650,8453.746447,2023,8196.253553
POL10288,4/10/2024,Hatchback,Comprehensive,West,10,51,13500,5,12825,5902.968433,2024,6922.031567
POL10289,2/13/2023,SUV,Comprehensive,North,0,23,17500,0,17500,10955.15395,2023,6544.84605
POL10290,2/17/2024,Hatchback,Comprehensive,North,4,28,11700,5,11115,4487.488382,2024,6627.511618
POL10291,5/9/2023,SUV,Comprehensive,West,7,55,17600,0,17600,12672.49962,2023,4927.50038
POL10292,5/5/2024,Hatchback,Comprehensive,South,6,47,12300,0,12300,6668.492078,2024,5631.507922
POL10293,1/13/2023,Sedan,Comprehensive,South,9,32,15200,10,13680,6579.973625,2023,7100.026375
POL10294,2/22/2024,SUV,Comprehensive,West,2,51,16100,0,16100,12085.63091,2024,4014.369094
POL10295,4/11/2023,Hatchback,Third Party,West,3,30,8900,10,8010,5104.114047,2023,2905.885953
POL10296,4/13/2024,Hatchback,Third Party,South,5,24,11500,0,11500,6383.298536,2024,5116.701464
POL10297,9/30/2023,Sedan,Comprehensive,South,2,44,13100,0,13100,6421.299079,2023,6678.700921
POL10298,5/14/2024,Sedan,Comprehensive,South,13,38,16400,5,15580,6374.91728,2024,9205.08272
POL10299,11/15/2023,Hatchback,Third Party,North,11,50,11300,15,9605,4648.212944,2023,4956.787056
POL10300,12/4/2024,Sedan,Third Party,South,6,53,11800,0,11800,5761.288417,2024,6038.711583
POL10301,4/20/2024,SUV,Comprehensive,West,5,53,17000,0,17000,11126.00608,2024,5873.99392
POL10302,2/16/2023,Hatchback,Comprehensive,South,11,31,13800,10,12420,9689.153757,2023,2730.846243
POL10303,5/19/2024,Sedan,Comprehensive,East,12,63,16100,0,16100,11796.12896,2024,4303.871039
POL10304,12/10/2024,Sedan,Third Party,North,2,62,10600,10,9540,4676.665715,2024,4863.334285
POL10305,8/3/2024,SUV,Third Party,North,4,30,14200,15,12070,8236.659769,2024,3833.340231
POL10306,8/24/2024,Hatchback,Comprehensive,South,2,21,13100,10,11790,4749.149725,2024,7040.850275
POL10307,7/1/2023,Hatchback,Third Party,North,14,40,12200,5,11590,9070.865383,2023,2519.134617
POL10308,2/12/2024,Hatchback,Third Party,West,6,55,9800,0,9800,7005.536282,2024,2794.463718
POL10309,2/4/2024,SUV,Comprehensive,North,5,64,17000,0,17000,12601.00944,2024,4398.990561
POL10310,9/10/2024,Hatchback,Comprehensive,North,4,24,13700,0,13700,9709.780339,2024,3990.219661
POL10311,3/11/2023,SUV,Third Party,West,10,40,16000,0,16000,12045.66793,2023,3954.332069
POL10312,3/1/2024,SUV,Comprehensive,South,8,57,17900,15,15215,7647.24196,2024,7567.75804
POL10313,5/11/2023,SUV,Third Party,North,2,45,13600,15,11560,9097.054966,2023,2462.945034
POL10314,3/20/2024,Hatchback,Third Party,West,14,62,12200,0,12200,8216.720035,2024,3983.279965
POL10315,10/16/2023,Sedan,Third Party,South,11,63,13300,0,13300,9085.682717,2023,4214.317283
POL10316,6/12/2024,Sedan,Third Party,South,0,30,10000,0,10000,7782.792588,2024,2217.207412
POL10317,4/22/2023,Hatchback,Third Party,West,2,59,8600,5,8170,3471.50851,2023,4698.49149
POL10318,10/21/2023,SUV,Comprehensive,West,2,52,16100,0,16100,7500.708916,2023,8599.291084
POL10319,1/18/2024,SUV,Comprehensive,East,7,60,17600,10,15840,11909.03063,2024,3930.969367
POL10320,8/26/2024,Hatchback,Comprehensive,West,9,48,13200,10,11880,4881.099586,2024,6998.900414
POL10321,9/11/2023,Hatchback,Third Party,South,3,55,8900,0,8900,5898.137173,2023,3001.862827
POL10322,8/23/2024,Sedan,Third Party,North,2,31,10600,0,10600,6458.917636,2024,4141.082364
POL10323,5/22/2024,SUV,Comprehensive,North,7,29,17600,0,17600,13482.23408,2024,4117.765918
POL10324,4/14/2023,Sedan,Comprehensive,South,11,22,17800,0,17800,13223.11631,2023,4576.88369
POL10325,9/16/2023,SUV,Third Party,South,0,48,13000,0,13000,6157.969164,2023,6842.030836
POL10326,9/4/2024,SUV,Comprehensive,North,3,50,16400,5,15580,6752.148178,2024,8827.851822
POL10327,6/27/2024,Hatchback,Comprehensive,East,0,41,10500,10,9450,5000.98233,2024,4449.01767
POL10328,4/12/2023,Luxury,Comprehensive,West,10,25,23500,5,22325,13639.67863,2023,8685.321374
POL10329,10/27/2024,Hatchback,Comprehensive,North,11,49,13800,0,13800,10588.50816,2024,3211.491842
POL10330,10/7/2024,SUV,Third Party,East,1,64,13300,5,12635,6862.312433,2024,5772.687567
POL10331,8/14/2023,SUV,Comprehensive,South,9,41,18200,0,18200,7914.666526,2023,10285.33347
POL10332,2/21/2024,Hatchback,Third Party,North,2,38,8600,10,7740,5111.952923,2024,2628.047077
POL10333,6/25/2023,Sedan,Comprehensive,West,10,50,15500,15,13175,8611.929069,2023,4563.070931
POL10334,12/24/2024,SUV,Third Party,East,7,48,15100,5,14345,6697.003482,2024,7647.996518
POL10335,10/21/2024,Hatchback,Comprehensive,East,14,23,16700,5,15865,9599.307063,2024,6265.692937
POL10336,5/23/2023,Hatchback,Third Party,North,4,34,9200,15,7820,3856.083124,2023,3963.916876
POL10337,1/28/2024,SUV,Comprehensive,South,2,53,16100,10,14490,5797.091964,2024,8692.908036
POL10338,3/18/2024,Hatchback,Comprehensive,South,13,56,14400,0,14400,6502.168581,2024,7897.831419
POL10339,10/20/2024,Luxury,Third Party,West,0,45,18000,0,18000,7395.660116,2024,10604.33988
POL10340,9/5/2024,Hatchback,Comprehensive,East,13,23,16400,10,14760,10656.16961,2024,4103.83039
POL10341,6/22/2023,Luxury,Comprehensive,East,11,39,23800,10,21420,9532.588785,2023,11887.41121
POL10342,3/12/2024,Sedan,Third Party,South,8,53,12400,5,11780,6131.561909,2024,5648.438091
POL10343,7/22/2023,Hatchback,Third Party,South,13,61,11900,0,11900,9057.780177,2023,2842.219823
POL10344,5/28/2024,SUV,Comprehensive,North,7,36,17600,0,17600,12633.83108,2024,4966.168918
POL10345,10/31/2024,Sedan,Third Party,South,1,41,10300,5,9785,4163.090519,2024,5621.909481
POL10346,10/3/2023,Hatchback,Comprehensive,North,12,29,14100,15,11985,8002.146061,2023,3982.853939
POL10347,4/26/2024,SUV,Comprehensive,North,6,60,17300,0,17300,9927.404049,2024,7372.595951
POL10348,7/12/2024,Hatchback,Third Party,West,12,42,11600,5,11020,7190.803694,2024,3829.196306
POL10349,5/19/2024,SUV,Third Party,East,11,48,16300,0,16300,11649.61219,2024,4650.387815
POL10350,8/1/2024,SUV,Comprehensive,South,10,61,18500,5,17575,11487.75134,2024,6087.248659
POL10351,9/19/2023,SUV,Third Party,North,11,26,16300,0,16300,7432.957116,2023,8867.042884
POL10352,1/15/2024,Sedan,Comprehensive,North,0,55,12500,0,12500,8053.900355,2024,4446.099645
POL10353,11/19/2024,Sedan,Third Party,South,0,28,10000,0,10000,4432.103017,2024,5567.896983
POL10354,8/24/2024,Sedan,Comprehensive,West,13,62,16400,0,16400,12672.3044,2024,3727.695601
POL10355,12/10/2023,Hatchback,Comprehensive,West,4,59,11700,5,11115,4577.90492,2023,6537.09508
POL10356,12/4/2024,SUV,Comprehensive,North,14,21,21700,0,21700,15015.18748,2024,6684.812519
POL10357,8/6/2024,Luxury,Comprehensive,West,12,53,24100,10,21690,16962.105,2024,4727.895002
POL10358,9/7/2023,SUV,Comprehensive,South,6,50,17300,0,17300,7331.910926,2023,9968.089074
POL10359,11/17/2024,SUV,Third Party,West,13,53,16900,5,16055,8792.058506,2024,7262.941494
POL10360,10/20/2024,Sedan,Comprehensive,North,0,32,12500,0,12500,6773.856459,2024,5726.143541
POL10361,4/15/2023,Sedan,Comprehensive,North,9,34,15200,5,14440,11051.14541,2023,3388.854591
POL10362,1/12/2024,Hatchback,Third Party,South,10,22,13000,5,12350,9035.347599,2024,3314.652401
POL10363,12/16/2023,Hatchback,Third Party,South,11,55,11300,0,11300,4901.45356,2023,6398.54644
POL10364,12/23/2023,Hatchback,Comprehensive,East,8,43,12900,10,11610,4956.933872,2023,6653.066128
POL10365,10/4/2023,SUV,Comprehensive,East,12,29,19100,0,19100,13667.84662,2023,5432.153378
POL10366,7/7/2023,Hatchback,Third Party,East,11,64,11300,15,9605,5497.845217,2023,4107.154783
POL10367,12/26/2023,SUV,Third Party,East,8,56,15400,0,15400,9399.005609,2023,6000.994391
POL10368,10/17/2023,Hatchback,Comprehensive,West,4,21,13700,0,13700,6326.439415,2023,7373.560585
POL10369,10/30/2024,Sedan,Third Party,East,10,51,13000,10,11700,7469.227781,2024,4230.772219
POL10370,7/29/2024,Sedan,Third Party,West,7,32,12100,5,11495,5081.981734,2024,6413.018266
POL10371,9/16/2024,Hatchback,Comprehensive,West,7,23,14600,15,12410,6871.202123,2024,5538.797877
POL10372,6/4/2023,Hatchback,Comprehensive,East,9,26,13200,10,11880,6930.901338,2023,4949.098662
POL10373,6/25/2024,Hatchback,Comprehensive,North,9,57,13200,5,12540,7243.744609,2024,5296.255391
POL10374,7/20/2023,Luxury,Third Party,East,13,37,21900,0,21900,11741.79103,2023,10158.20897
POL10375,3/9/2023,Luxury,Comprehensive,North,1,42,20800,0,20800,15296.72947,2023,5503.270532
POL10376,7/7/2024,SUV,Comprehensive,South,0,41,15500,0,15500,7875.535691,2024,7624.464309
POL10377,10/27/2023,SUV,Comprehensive,North,11,44,18800,15,15980,7354.133375,2023,8625.866625
POL10378,5/19/2023,Hatchback,Comprehensive,East,11,38,13800,5,13110,8229.814882,2023,4880.185118
POL10379,6/14/2023,SUV,Third Party,North,0,57,13000,5,12350,6065.083696,2023,6284.916304
POL10380,3/5/2023,Sedan,Comprehensive,South,12,32,16100,0,16100,11243.33865,2023,4856.661351
POL10381,5/1/2024,Hatchback,Comprehensive,West,8,32,12900,15,10965,8548.80586,2024,2416.19414
POL10382,10/27/2024,Luxury,Comprehensive,West,5,56,22000,0,22000,10588.3632,2024,11411.6368
POL10383,8/4/2023,Sedan,Comprehensive,West,8,37,14900,10,13410,10624.68584,2023,2785.314161
POL10384,3/23/2023,Sedan,Comprehensive,East,3,27,13400,15,11390,5469.361893,2023,5920.638107
POL10385,11/25/2023,Hatchback,Third Party,North,0,53,8000,10,7200,3059.87787,2023,4140.12213
POL10386,11/19/2023,Sedan,Comprehensive,South,12,51,16100,10,14490,10216.0087,2023,4273.991296
POL10387,1/22/2023,SUV,Comprehensive,South,9,62,18200,5,17290,11373.15644,2023,5916.843563
POL10388,7/23/2023,SUV,Third Party,West,13,50,16900,0,16900,13505.26898,2023,3394.731016
POL10389,9/21/2023,Luxury,Third Party,South,6,23,21800,10,19620,14394.3668,2023,5225.633203
POL10390,1/1/2023,Hatchback,Third Party,West,4,29,9200,10,8280,6113.691808,2023,2166.308192
POL10391,7/13/2023,Hatchback,Third Party,South,13,34,11900,0,11900,6697.826888,2023,5202.173112
POL10392,12/24/2023,Hatchback,Comprehensive,South,11,33,13800,15,11730,5031.308902,2023,6698.691098
POL10393,7/26/2024,Hatchback,Comprehensive,South,7,37,12600,5,11970,8592.140427,2024,3377.859573
POL10394,10/17/2024,Sedan,Third Party,South,12,51,13600,0,13600,6968.664474,2024,6631.335526
POL10395,8/3/2023,Luxury,Comprehensive,East,5,49,22000,5,20900,15401.04904,2023,5498.950961
POL10396,8/21/2023,Hatchback,Third Party,East,4,39,9200,5,8740,3925.730692,2023,4814.269308
POL10397,12/3/2023,SUV,Comprehensive,South,9,56,18200,5,17290,7412.401476,2023,9877.598524
POL10398,6/9/2023,Sedan,Comprehensive,South,3,44,13400,0,13400,8379.22867,2023,5020.77133
POL10399,9/17/2023,Hatchback,Comprehensive,South,11,51,13800,0,13800,6258.732564,2023,7541.267436
POL10400,12/20/2023,SUV,Third Party,North,14,51,17200,0,17200,12267.15446,2023,4932.845535
POL10401,4/6/2023,Sedan,Comprehensive,West,1,28,12800,0,12800,6383.73821,2023,6416.26179
POL10402,6/6/2023,Luxury,Comprehensive,East,2,29,21100,10,18990,9976.190782,2023,9013.809218
POL10403,9/3/2024,Luxury,Comprehensive,East,0,26,20500,0,20500,16105.44302,2024,4394.556985
POL10404,2/25/2024,Hatchback,Third Party,North,0,47,8000,10,7200,4826.44151,2024,2373.55849
POL10405,6/24/2023,Hatchback,Comprehensive,North,4,53,11700,0,11700,5286.531048,2023,6413.468952
POL10406,3/27/2024,SUV,Third Party,North,3,39,13900,5,13205,10561.18072,2024,2643.819277
POL10407,4/11/2023,Sedan,Third Party,West,8,55,12400,5,11780,5696.255396,2023,6083.744604
POL10408,8/15/2023,Sedan,Third Party,North,12,38,13600,5,12920,7316.841484,2023,5603.158516
POL10409,6/11/2024,Sedan,Comprehensive,South,7,42,14600,0,14600,9798.42909,2024,4801.57091
POL10410,6/22/2023,Hatchback,Third Party,West,6,56,9800,10,8820,4641.533269,2023,4178.466731
POL10411,5/29/2023,SUV,Comprehensive,North,3,41,16400,0,16400,8972.67608,2023,7427.32392
POL10412,11/9/2023,SUV,Comprehensive,North,11,30,18800,0,18800,10370.78725,2023,8429.212754
POL10413,2/2/2024,Sedan,Comprehensive,East,5,37,14000,15,11900,6029.373936,2024,5870.626064
POL10414,6/24/2024,Sedan,Comprehensive,West,9,58,15200,10,13680,7961.316163,2024,5718.683837
POL10415,11/17/2024,Hatchback,Third Party,West,10,62,11000,10,9900,7156.335928,2024,2743.664072
POL10416,11/4/2024,Hatchback,Comprehensive,West,4,45,11700,10,10530,6393.649743,2024,4136.350257
POL10417,9/29/2024,Sedan,Comprehensive,North,3,33,13400,15,11390,8415.209128,2024,2974.790872
POL10418,4/1/2024,Sedan,Comprehensive,East,8,28,14900,0,14900,6867.873603,2024,8032.126397
POL10419,9/7/2024,Hatchback,Third Party,South,1,48,8300,5,7885,3342.345806,2024,4542.654194
POL10420,8/6/2023,Sedan,Comprehensive,East,4,52,13700,5,13015,8561.741656,2023,4453.258344
POL10421,6/23/2024,SUV,Third Party,South,11,27,16300,0,16300,10578.13694,2024,5721.863057
POL10422,1/29/2024,Hatchback,Third Party,North,4,28,9200,5,8740,4853.027309,2024,3886.972691
POL10423,2/16/2024,Sedan,Comprehensive,East,3,58,13400,0,13400,7879.137117,2024,5520.862883
POL10424,7/12/2024,Hatchback,Comprehensive,South,0,25,10500,5,9975,4908.701174,2024,5066.298826
POL10425,9/5/2023,Hatchback,Comprehensive,East,1,35,10800,0,10800,8419.987568,2023,2380.012432
POL10426,7/11/2024,Hatchback,Third Party,South,13,38,11900,5,11305,5337.352484,2024,5967.647516
POL10427,8/11/2023,Hatchback,Third Party,North,7,64,10100,10,9090,6087.932888,2023,3002.067112
POL10428,12/21/2024,Luxury,Comprehensive,East,14,48,24700,5,23465,10408.07265,2024,13056.92735
POL10429,8/2/2024,Luxury,Comprehensive,West,10,46,23500,5,22325,10886.71909,2024,11438.28091
POL10430,12/23/2023,Sedan,Comprehensive,East,5,38,14000,15,11900,5664.912413,2023,6235.087587
POL10431,7/24/2024,Sedan,Comprehensive,East,4,36,13700,15,11645,8185.550945,2024,3459.449055
POL10432,5/21/2023,SUV,Comprehensive,West,14,50,19700,5,18715,12476.17119,2023,6238.828814
POL10433,7/6/2023,Luxury,Comprehensive,North,5,64,22000,0,22000,8879.538528,2023,13120.46147
POL10434,9/4/2024,Sedan,Comprehensive,East,10,41,15500,0,15500,8194.353936,2024,7305.646064
POL10435,11/18/2023,Sedan,Comprehensive,South,4,47,13700,0,13700,8115.278003,2023,5584.721997
POL10436,10/14/2024,Hatchback,Comprehensive,South,7,47,12600,15,10710,6403.188512,2024,4306.811488
POL10437,8/23/2024,SUV,Third Party,West,3,50,13900,15,11815,9220.088538,2024,2594.911462
POL10438,8/25/2024,Hatchback,Comprehensive,North,3,49,11400,5,10830,5885.361895,2024,4944.638105
POL10439,11/20/2023,SUV,Comprehensive,South,12,40,19100,0,19100,11505.51842,2023,7594.481585
POL10440,12/15/2024,SUV,Third Party,North,0,42,13000,10,11700,6002.000522,2024,5697.999478
POL10441,8/2/2024,Sedan,Comprehensive,East,4,55,13700,0,13700,10081.33491,2024,3618.665087
POL10442,4/19/2023,Sedan,Comprehensive,East,9,60,15200,0,15200,10719.69885,2023,4480.301149
POL10443,3/25/2023,Sedan,Third Party,North,7,61,12100,0,12100,7714.004007,2023,4385.995993
POL10444,7/11/2024,Hatchback,Third Party,West,9,35,10700,10,9630,5623.929228,2024,4006.070772
POL10445,1/2/2024,SUV,Comprehensive,North,3,54,16400,10,14760,7985.765785,2024,6774.234215
POL10446,1/4/2023,Hatchback,Comprehensive,East,4,43,11700,15,9945,5536.675726,2023,4408.324274
POL10447,6/30/2023,SUV,Third Party,North,11,26,16300,0,16300,12864.46962,2023,3435.530377
POL10448,1/26/2024,Hatchback,Third Party,West,2,42,8600,10,7740,6089.353667,2024,1650.646333
POL10449,2/7/2023,SUV,Comprehensive,North,4,33,16700,0,16700,8703.57845,2023,7996.42155
POL10450,12/2/2024,SUV,Third Party,East,13,56,16900,15,14365,10079.9105,2024,4285.0895
POL10451,8/1/2023,Sedan,Third Party,West,10,51,13000,10,11700,4776.742006,2023,6923.257994
POL10452,6/11/2023,SUV,Comprehensive,East,9,42,18200,0,18200,11659.31224,2023,6540.687759
POL10453,3/11/2024,Sedan,Third Party,North,5,21,13500,10,12150,5696.353654,2024,6453.646346
POL10454,3/22/2023,Luxury,Comprehensive,West,14,52,24700,0,24700,17818.75891,2023,6881.241089
POL10455,2/11/2024,Hatchback,Comprehensive,North,0,54,10500,10,9450,4518.009479,2024,4931.990521
POL10456,5/21/2023,Hatchback,Comprehensive,North,2,37,11100,10,9990,6901.318819,2023,3088.681181
POL10457,6/24/2023,Sedan,Comprehensive,North,2,46,13100,0,13100,9359.717618,2023,3740.282382
POL10458,5/8/2023,Luxury,Third Party,East,3,55,18900,0,18900,12879.97033,2023,6020.029666
POL10459,9/27/2023,SUV,Third Party,West,10,49,16000,10,14400,8907.438621,2023,5492.561379
POL10460,6/17/2023,Hatchback,Comprehensive,East,5,60,12000,0,12000,8640.016712,2023,3359.983288
POL10461,4/27/2024,Luxury,Third Party,East,9,45,20700,0,20700,10845.04347,2024,9854.956526
POL10462,5/31/2023,Hatchback,Comprehensive,North,4,28,11700,0,11700,7604.410786,2023,4095.589214
POL10463,3/26/2024,SUV,Comprehensive,East,1,36,15800,0,15800,7501.299265,2024,8298.700735
POL10464,1/12/2023,Hatchback,Third Party,East,11,37,11300,15,9605,5496.135485,2023,4108.864515
POL10465,3/10/2023,Hatchback,Comprehensive,South,1,61,10800,5,10260,5468.400069,2023,4791.599931
POL10466,3/25/2024,Hatchback,Third Party,North,12,40,11600,5,11020,7195.099733,2024,3824.900267
POL10467,6/9/2024,SUV,Comprehensive,North,7,40,17600,0,17600,8985.286524,2024,8614.713476
POL10468,12/14/2024,Luxury,Third Party,South,12,30,21600,0,21600,17026.64535,2024,4573.354648
POL10469,11/21/2023,Luxury,Comprehensive,South,9,40,23200,0,23200,12495.74428,2023,10704.25572
POL10470,7/23/2023,Hatchback,Comprehensive,South,8,55,12900,0,12900,6643.302191,2023,6256.697809
POL10471,8/8/2024,SUV,Third Party,East,6,47,14800,0,14800,11552.42547,2024,3247.574533
POL10472,7/6/2024,Hatchback,Comprehensive,West,2,22,13100,0,13100,5319.179985,2024,7780.820015
POL10473,5/14/2023,Hatchback,Comprehensive,North,5,61,12000,5,11400,5697.831113,2023,5702.168887
POL10474,9/15/2023,SUV,Comprehensive,South,8,30,17900,5,17005,8251.404229,2023,8753.595771
POL10475,7/13/2024,Hatchback,Comprehensive,West,1,50,10800,5,10260,5779.054539,2024,4480.945461
POL10476,10/28/2023,Sedan,Third Party,West,2,21,12600,0,12600,8697.658588,2023,3902.341412
POL10477,2/15/2023,Hatchback,Comprehensive,West,5,37,12000,5,11400,7947.281886,2023,3452.718114
POL10478,11/20/2024,Hatchback,Comprehensive,East,8,48,12900,10,11610,8439.319734,2024,3170.680266
POL10479,1/14/2024,SUV,Third Party,West,11,37,16300,5,15485,10348.1642,2024,5136.835796
POL10480,7/31/2023,Hatchback,Comprehensive,North,6,52,12300,15,10455,4305.385959,2023,6149.614041
POL10481,1/1/2024,Hatchback,Third Party,West,10,23,13000,0,13000,8304.898005,2024,4695.101995
POL10482,6/11/2024,Hatchback,Comprehensive,South,1,58,10800,0,10800,6451.924286,2024,4348.075714
