date,product_id,sales_qty,inventory_qty,purchase_qty,unit_price
2023-06-28,P005,40,349,6,192
2023-06-29,P005,31,318,38,192
2023-06-30,P005,39,279,23,192
2023-07-01,P005,43,236,27,192
2023-07-02,P005,35,201,20,192
2023-07-03,P005,44,394,10,192
2023-07-04,P005,35,359,30,192
2023-07-05,P005,41,318,26,192
2023-07-06,P005,39,279,28,192
2023-07-07,P005,43,236,25,192
2023-07-08,P005,41,195,34,192
2023-07-09,P005,37,416,15,192
2023-07-10,P005,41,375,13,192
2023-07-11,P005,52,323,16,192
2023-07-12,P005,39,284,30,192
2023-07-13,P005,39,245,7,192
2023-07-14,P005,36,209,37,192
2023-07-15,P005,33,405,19,192
2023-07-16,P005,33,372,9,192
2023-07-17,P005,43,329,28,192
2023-07-18,P005,45,284,15,192
2023-07-19,P005,38,246,37,192
2023-07-20,P005,38,208,27,192
2023-07-21,P005,41,594,14,192
2023-07-22,P005,40,554,32,192
2023-07-23,P005,38,516,21,192
2023-07-24,P005,41,475,30,192
2023-07-25,P005,39,436,29,192
2023-07-26,P005,31,405,16,192
2023-07-27,P005,24,381,7,192
2023-07-28,P005,34,347,33,192
2023-07-29,P005,46,301,28,192
2023-07-30,P005,46,255,23,192
2023-07-31,P005,36,219,17,192
2023-08-01,P005,29,475,20,192
2023-08-02,P005,31,444,31,192
2023-08-03,P005,33,411,10,192
2023-08-04,P005,33,378,14,192
2023-08-05,P005,36,342,12,192
2023-08-06,P005,31,311,22,192
2023-08-07,P005,31,280,36,192
2023-08-08,P005,30,250,21,192
2023-08-09,P005,38,212,6,192
2023-08-10,P005,40,460,24,192
2023-08-11,P005,35,425,14,192
2023-08-12,P005,30,395,13,192
2023-08-13,P005,34,361,29,192
2023-08-14,P005,32,329,29,192
2023-08-15,P005,39,290,28,192
2023-08-16,P005,40,250,10,192
2023-08-17,P005,50,200,34,192
2023-08-18,P005,37,568,14,192
2023-08-19,P005,31,537,35,192
2023-08-20,P005,40,497,22,192
2023-08-21,P005,34,463,37,192
2023-08-22,P005,44,419,23,192
2023-08-23,P005,54,365,27,192
2023-08-24,P005,42,323,9,192
2023-08-25,P005,39,284,30,192
2023-08-26,P005,35,249,33,192
2023-08-27,P005,42,207,28,192
2023-08-28,P005,37,558,10,192
2023-08-29,P005,39,519,8,192
2023-08-30,P005,45,474,30,192
2023-08-31,P005,51,423,19,192
2023-09-01,P005,42,381,17,192
2023-09-02,P005,36,345,26,192
2023-09-03,P005,31,314,17,192
2023-09-04,P005,37,277,21,192
2023-09-05,P005,33,244,29,192
2023-09-06,P005,35,209,38,192
2023-09-07,P005,39,461,25,192
2023-09-08,P005,36,425,29,192
2023-09-09,P005,43,382,29,192
2023-09-10,P005,41,341,26,192
2023-09-11,P005,43,298,27,192
2023-09-12,P005,47,251,29,192
2023-09-13,P005,38,213,18,192
2023-09-14,P005,50,449,18,192
2023-09-15,P005,37,412,30,192
2023-09-16,P005,41,371,34,192
2023-09-17,P005,39,332,30,192
2023-09-18,P005,45,287,26,192
2023-09-19,P005,41,246,38,192
2023-09-20,P005,39,207,29,192
2023-09-21,P005,29,593,17,192
2023-09-22,P005,37,556,33,192
2023-09-23,P005,40,516,13,192
2023-09-24,P005,52,464,19,192
2023-09-25,P005,40,424,35,192
2023-09-26,P005,39,385,31,192
2023-09-27,P005,41,344,35,192
2023-09-28,P005,46,298,14,192
2023-09-29,P005,40,258,11,192
2023-09-30,P005,39,219,36,192
2023-10-01,P005,37,622,15,192
2023-10-02,P005,42,580,32,192
2023-10-03,P005,39,541,8,192
2023-10-04,P005,53,488,35,192
2023-10-05,P005,34,454,33,192
2023-10-06,P005,31,423,37,192
2023-10-07,P005,29,394,8,192
2023-10-08,P005,41,353,30,192
2023-10-09,P005,33,320,35,192
2023-10-10,P005,36,284,35,192
2023-10-11,P005,39,245,31,192
2023-10-12,P005,38,207,29,192
2023-10-13,P005,44,530,35,192
2023-10-14,P005,42,488,27,192
2023-10-15,P005,40,448,39,192
2023-10-16,P005,43,405,8,192
2023-10-17,P005,42,363,32,192
2023-10-18,P005,40,323,17,192
2023-10-19,P005,38,285,5,192
2023-10-20,P005,19,266,16,192
2023-10-21,P005,27,239,30,192
2023-10-22,P005,39,200,27,192
2023-10-23,P005,30,559,26,192
2023-10-24,P005,41,518,32,192
2023-10-25,P005,52,466,21,192
2023-10-26,P005,34,432,10,192
2023-10-27,P005,39,393,18,192
2023-10-28,P005,46,347,21,192
2023-10-29,P005,36,311,9,192
2023-10-30,P005,45,266,17,192
2023-10-31,P005,32,234,13,192
2023-11-01,P005,31,203,30,192
2023-11-02,P005,34,465,17,192
2023-11-03,P005,38,427,23,192
2023-11-04,P005,38,389,21,192
2023-11-05,P005,36,353,20,192
2023-11-06,P005,36,317,34,192
2023-11-07,P005,36,281,36,192
2023-11-08,P005,40,241,18,192
2023-11-09,P005,30,211,19,192
2023-11-10,P005,38,466,16,192
2023-11-11,P005,43,423,15,192
2023-11-12,P005,32,391,9,192
2023-11-13,P005,41,350,15,192
2023-11-14,P005,39,311,38,192
2023-11-15,P005,38,273,23,192
2023-11-16,P005,33,240,30,192
2023-11-17,P005,31,209,30,192
2023-11-18,P005,36,455,21,192
2023-11-19,P005,47,408,35,192
2023-11-20,P005,35,373,23,192
2023-11-21,P005,31,342,24,192
2023-11-22,P005,28,314,27,192
2023-11-23,P005,24,290,29,192
2023-11-24,P005,49,241,32,192
2023-11-25,P005,47,546,16,192
2023-11-26,P005,31,515,5,192
2023-11-27,P005,39,476,6,192
2023-11-28,P005,40,436,14,192
2023-11-29,P005,43,393,38,192
2023-11-30,P005,30,363,36,192
2023-12-01,P005,40,323,29,192
2023-12-02,P005,29,294,14,192
2023-12-03,P005,35,259,5,192
2023-12-04,P005,44,215,36,192
2023-12-05,P005,30,576,16,192
2023-12-06,P005,43,533,22,192
2023-12-07,P005,32,501,34,192
2023-12-08,P005,26,475,17,192
2023-12-09,P005,47,428,7,192
2023-12-10,P005,53,375,25,192
2023-12-11,P005,38,337,18,192
2023-12-12,P005,39,298,14,192
2023-12-13,P005,37,261,6,192
2023-12-14,P005,36,225,15,192
2023-12-15,P005,40,591,5,192
2023-12-16,P005,46,545,30,192
2023-12-17,P005,38,507,17,192
2023-12-18,P005,34,473,32,192
2023-12-19,P005,31,442,25,192
2023-12-20,P005,38,404,14,192
2023-12-21,P005,36,368,16,192
2023-12-22,P005,47,321,31,192
2023-12-23,P005,32,289,7,192
2023-12-24,P005,37,252,32,192
2023-12-25,P005,44,208,6,192
2023-12-26,P005,36,553,32,192
2023-12-27,P005,36,517,35,192
2023-12-28,P005,37,480,25,192
2023-12-29,P005,42,438,11,192
2023-12-30,P005,36,402,35,192
2023-12-31,P005,31,371,18,192
2024-01-01,P005,44,327,13,192
2024-01-02,P005,40,287,27,192
2024-01-03,P005,30,257,16,192
2024-01-04,P005,43,214,33,192
2024-01-05,P005,30,620,26,192
2024-01-06,P005,45,575,8,192
2024-01-07,P005,41,534,11,192
2024-01-08,P005,35,499,12,192
2024-01-09,P005,44,455,39,192
2024-01-10,P005,45,410,13,192
2024-01-11,P005,46,364,17,192
2024-01-12,P005,43,321,24,192
2024-01-13,P005,44,277,25,192
2024-01-14,P005,40,237,23,192
2024-01-15,P005,35,202,6,192
2024-01-16,P005,41,453,34,192
2024-01-17,P005,39,414,27,192
2024-01-18,P005,31,383,17,192
2024-01-19,P005,32,351,37,192
2024-01-20,P005,50,301,36,192
2024-01-21,P005,40,261,32,192
2024-01-22,P005,41,220,28,192
2024-01-23,P005,39,438,32,192
2024-01-24,P005,33,405,34,192
2024-01-25,P005,35,370,33,192
2024-01-26,P005,48,322,38,192
2024-01-27,P005,27,295,26,192
2024-01-28,P005,41,254,29,192
2024-01-29,P005,38,216,18,192
2024-01-30,P005,46,638,14,192
2024-01-31,P005,42,596,14,192
2024-02-01,P005,35,561,12,192
2024-02-02,P005,53,508,18,192
2024-02-03,P005,37,471,36,192
2024-02-04,P005,38,433,36,192
2024-02-05,P005,50,383,7,192
2024-02-06,P005,33,350,24,192
2024-02-07,P005,33,317,17,192
2024-02-08,P005,40,277,27,192
2024-02-09,P005,47,230,23,192
2024-02-10,P005,41,404,20,192
2024-02-11,P005,41,363,39,192
2024-02-12,P005,40,323,11,192
2024-02-13,P005,37,286,12,192
2024-02-14,P005,52,234,29,192
2024-02-15,P005,35,199,27,192
2024-02-16,P005,45,638,14,192
2024-02-17,P005,35,603,34,192
2024-02-18,P005,37,566,37,192
2024-02-19,P005,35,531,15,192
2024-02-20,P005,40,491,39,192
2024-02-21,P005,34,457,31,192
2024-02-22,P005,37,420,7,192
2024-02-23,P005,45,375,12,192
2024-02-24,P005,42,333,17,192
2024-02-25,P005,40,293,7,192
2024-02-26,P005,39,254,24,192
2024-02-27,P005,44,210,39,192
2024-02-28,P005,41,466,17,192
2024-02-29,P005,50,416,24,192
2024-03-01,P005,41,375,28,192
2024-03-02,P005,41,334,13,192
2024-03-03,P005,29,305,34,192
2024-03-04,P005,37,268,29,192
2024-03-05,P005,54,214,20,192
2024-03-06,P005,35,527,12,192
2024-03-07,P005,30,497,32,192
2024-03-08,P005,37,460,16,192
2024-03-09,P005,40,420,28,192
2024-03-10,P005,36,384,33,192
2024-03-11,P005,32,352,19,192
2024-03-12,P005,37,315,22,192
2024-03-13,P005,44,271,11,192
2024-03-14,P005,40,231,17,192
2024-03-15,P005,46,664,23,192
2024-03-16,P005,38,626,9,192
2024-03-17,P005,48,578,30,192
2024-03-18,P005,37,541,6,192
2024-03-19,P005,40,501,37,192
2024-03-20,P005,35,466,29,192
2024-03-21,P005,40,426,29,192
2024-03-22,P005,34,392,34,192
2024-03-23,P005,40,352,8,192
2024-03-24,P005,36,316,23,192
2024-03-25,P005,44,272,31,192
2024-03-26,P005,51,221,28,192
2024-03-27,P005,55,628,29,192
2024-03-28,P005,33,595,33,192
2024-03-29,P005,39,556,35,192
2024-03-30,P005,28,528,39,192
2024-03-31,P005,53,475,32,192
2024-04-01,P005,35,440,8,192
2024-04-02,P005,31,409,32,192
2024-04-03,P005,36,373,35,192
2024-04-04,P005,32,341,27,192
2024-04-05,P005,44,297,18,192
2024-04-06,P005,24,273,32,192
2024-04-07,P005,42,231,18,192
2024-04-08,P005,39,544,5,192
2024-04-09,P005,38,506,36,192
2024-04-10,P005,43,463,22,192
2024-04-11,P005,35,428,9,192
2024-04-12,P005,43,385,19,192
2024-04-13,P005,44,341,20,192
2024-04-14,P005,43,298,34,192
2024-04-15,P005,42,256,27,192
2024-04-16,P005,38,218,15,192
2024-04-17,P005,47,447,29,192
2024-04-18,P005,36,411,6,192
2024-04-19,P005,37,374,39,192
2024-04-20,P005,41,333,28,192
2024-04-21,P005,40,293,17,192
2024-04-22,P005,34,259,34,192
2024-04-23,P005,48,211,15,192
2024-04-24,P005,29,567,27,192
2024-04-25,P005,54,513,32,192
2024-04-26,P005,48,465,33,192
2024-04-27,P005,44,421,19,192
2024-04-28,P005,43,378,7,192
2024-04-29,P005,41,337,13,192
2024-04-30,P005,34,303,12,192
2024-05-01,P005,53,250,37,192
2024-05-02,P005,43,207,38,192
2024-05-03,P005,42,422,13,192
2024-05-04,P005,28,394,21,192
2024-05-05,P005,52,342,5,192
2024-05-06,P005,49,293,9,192
2024-05-07,P005,39,254,34,192
2024-05-08,P005,46,208,15,192
2024-05-09,P005,26,389,32,192
2024-05-10,P005,37,352,21,192
2024-05-11,P005,41,311,27,192
2024-05-12,P005,33,278,22,192
2024-05-13,P005,41,237,31,192
2024-05-14,P005,26,211,29,192
2024-05-15,P005,36,607,9,192
2024-05-16,P005,49,558,23,192
2024-05-17,P005,38,520,31,192
2024-05-18,P005,34,486,17,192
2024-05-19,P005,40,446,11,192
2024-05-20,P005,36,410,30,192
2024-05-21,P005,40,370,18,192
2024-05-22,P005,53,317,31,192
2024-05-23,P005,40,277,12,192
2024-05-24,P005,41,236,35,192
2024-05-25,P005,35,201,39,192
2024-05-26,P005,32,466,31,192
2024-05-27,P005,34,432,8,192
2024-05-28,P005,38,394,8,192
2024-05-29,P005,43,351,22,192
2024-05-30,P005,44,307,27,192
2024-05-31,P005,36,271,36,192
2024-06-01,P005,38,233,16,192
2024-06-02,P005,39,503,24,192
2024-06-03,P005,39,464,16,192
2024-06-04,P005,48,416,12,192
2024-06-05,P005,48,368,26,192
2024-06-06,P005,35,333,31,192
2024-06-07,P005,35,298,21,192
2024-06-08,P005,37,261,36,192
2024-06-09,P005,36,225,37,192
2024-06-10,P005,42,451,35,192
2024-06-11,P005,38,413,10,192
2024-06-12,P005,35,378,13,192
2024-06-13,P005,43,335,36,192
2024-06-14,P005,35,300,20,192
2024-06-15,P005,42,258,16,192
2024-06-16,P005,45,213,7,192
2024-06-17,P005,42,447,31,192
2024-06-18,P005,40,407,31,192
2024-06-19,P005,35,372,13,192
2024-06-20,P005,50,322,21,192
2024-06-21,P005,49,273,9,192
2024-06-22,P005,37,236,30,192
2024-06-23,P005,36,200,25,192
2024-06-24,P005,30,370,5,192
2024-06-25,P005,39,331,5,192
2024-06-26,P005,40,291,39,192
2024-06-27,P005,31,260,13,192
2024-06-28,P005,32,228,27,192
2024-06-29,P005,41,437,8,192
2024-06-30,P005,42,395,23,192
2024-07-01,P005,48,347,9,192
2024-07-02,P005,24,323,32,192
2024-07-03,P005,40,283,27,192
2024-07-04,P005,40,243,27,192
2024-07-05,P005,35,208,22,192
2024-07-06,P005,26,614,33,192
2024-07-07,P005,32,582,32,192
2024-07-08,P005,34,548,13,192
2024-07-09,P005,36,512,14,192
2024-07-10,P005,40,472,6,192
2024-07-11,P005,29,443,17,192
2024-07-12,P005,33,410,31,192
2024-07-13,P005,36,374,24,192
2024-07-14,P005,36,338,14,192
2024-07-15,P005,34,304,20,192
2024-07-16,P005,38,266,19,192
2024-07-17,P005,45,221,17,192
2024-07-18,P005,36,571,24,192
2024-07-19,P005,33,538,28,192
2024-07-20,P005,27,511,11,192
2024-07-21,P005,38,473,27,192
2024-07-22,P005,29,444,28,192
2024-07-23,P005,35,409,33,192
2024-07-24,P005,35,374,9,192
2024-07-25,P005,35,339,39,192
2024-07-26,P005,51,288,5,192
2024-07-27,P005,45,243,22,192
2024-07-28,P005,39,204,10,192
2024-07-29,P005,42,431,27,192
2024-07-30,P005,41,390,14,192
2024-07-31,P005,42,348,11,192
2024-08-01,P005,31,317,12,192
2024-08-02,P005,53,264,17,192
2024-08-03,P005,29,235,34,192
2024-08-04,P005,47,464,22,192
2024-08-05,P005,46,418,18,192
2024-08-06,P005,33,385,15,192
2024-08-07,P005,40,345,17,192
2024-08-08,P005,36,309,37,192
2024-08-09,P005,49,260,17,192
2024-08-10,P005,42,218,29,192
2024-08-11,P005,41,526,28,192
2024-08-12,P005,40,486,33,192
2024-08-13,P005,34,452,10,192
2024-08-14,P005,40,412,22,192
2024-08-15,P005,39,373,32,192
2024-08-16,P005,35,338,9,192
2024-08-17,P005,36,302,22,192
2024-08-18,P005,37,265,11,192
2024-08-19,P005,37,228,13,192
2024-08-20,P005,44,412,39,192
2024-08-21,P005,34,378,16,192
2024-08-22,P005,45,333,28,192
2024-08-23,P005,34,299,13,192
2024-08-24,P005,41,258,16,192
2024-08-25,P005,30,228,13,192
2024-08-26,P005,45,676,26,192
2024-08-27,P005,38,638,21,192
2024-08-28,P005,33,605,37,192
2024-08-29,P005,40,565,28,192
2024-08-30,P005,38,527,19,192
2024-08-31,P005,44,483,33,192
2024-09-01,P005,34,449,36,192
2024-09-02,P005,48,401,37,192
2024-09-03,P005,50,351,33,192
2024-09-04,P005,41,310,19,192
2024-09-05,P005,39,271,31,192
2024-09-06,P005,31,240,38,192
2024-09-07,P005,41,199,8,192
2024-09-08,P005,30,533,22,192
2024-09-09,P005,52,481,25,192
2024-09-10,P005,36,445,12,192
2024-09-11,P005,42,403,10,192
2024-09-12,P005,41,362,24,192
2024-09-13,P005,46,316,6,192
2024-09-14,P005,42,274,26,192
2024-09-15,P005,26,248,25,192
2024-09-16,P005,55,445,10,192
2024-09-17,P005,44,401,36,192
2024-09-18,P005,39,362,10,192
2024-09-19,P005,50,312,17,192
2024-09-20,P005,43,269,5,192
2024-09-21,P005,23,246,26,192
2024-09-22,P005,35,211,28,192
2024-09-23,P005,40,462,34,192
2024-09-24,P005,41,421,26,192
2024-09-25,P005,46,375,16,192
2024-09-26,P005,41,334,30,192
2024-09-27,P005,49,285,8,192
2024-09-28,P005,46,239,23,192
2024-09-29,P005,29,210,20,192
2024-09-30,P005,42,514,16,192
2024-10-01,P005,41,473,37,192
2024-10-02,P005,37,436,25,192
2024-10-03,P005,52,384,13,192
2024-10-04,P005,44,340,12,192
2024-10-05,P005,36,304,24,192
2024-10-06,P005,38,266,14,192
2024-10-07,P005,38,228,36,192
2024-10-08,P005,43,407,32,192
2024-10-09,P005,38,369,14,192
2024-10-10,P005,38,331,12,192
2024-10-11,P005,40,291,37,192
2024-10-12,P005,32,259,17,192
2024-10-13,P005,42,217,39,192
2024-10-14,P005,39,493,33,192
2024-10-15,P005,41,452,9,192
2024-10-16,P005,37,415,7,192
2024-10-17,P005,40,375,10,192
2024-10-18,P005,37,338,20,192
2024-10-19,P005,39,299,39,192
2024-10-20,P005,38,261,22,192
2024-10-21,P005,49,212,15,192
2024-10-22,P005,40,423,27,192
2024-10-23,P005,40,383,15,192
2024-10-24,P005,44,339,33,192
2024-10-25,P005,38,301,31,192
2024-10-26,P005,35,266,13,192
2024-10-27,P005,38,228,39,192
2024-10-28,P005,31,197,13,192
2024-10-29,P005,42,423,22,192
2024-10-30,P005,31,392,25,192
2024-10-31,P005,42,350,5,192
2024-11-01,P005,43,307,31,192
2024-11-02,P005,41,266,33,192
2024-11-03,P005,40,226,23,192
2024-11-04,P005,29,197,28,192
2024-11-05,P005,40,418,5,192
2024-11-06,P005,39,379,27,192
2024-11-07,P005,38,341,17,192
2024-11-08,P005,37,304,34,192
2024-11-09,P005,46,258,15,192
2024-11-10,P005,41,217,11,192
2024-11-11,P005,45,477,39,192
2024-11-12,P005,40,437,15,192
2024-11-13,P005,31,406,25,192
2024-11-14,P005,51,355,7,192
2024-11-15,P005,46,309,34,192
2024-11-16,P005,35,274,28,192
2024-11-17,P005,34,240,7,192
2024-11-18,P005,43,197,37,192
2024-11-19,P005,51,431,26,192
2024-11-20,P005,47,384,35,192
2024-11-21,P005,39,345,16,192
2024-11-22,P005,30,315,18,192
2024-11-23,P005,45,270,16,192
2024-11-24,P005,30,240,31,192
2024-11-25,P005,44,196,17,192
2024-11-26,P005,42,562,28,192
2024-11-27,P005,47,515,13,192
2024-11-28,P005,41,474,12,192
2024-11-29,P005,35,439,19,192
2024-11-30,P005,41,398,11,192
2024-12-01,P005,43,355,28,192
2024-12-02,P005,46,309,20,192
2024-12-03,P005,42,267,28,192
2024-12-04,P005,39,228,11,192
2024-12-05,P005,37,529,32,192
2024-12-06,P005,33,496,6,192
2024-12-07,P005,34,462,38,192
2024-12-08,P005,45,417,7,192
2024-12-09,P005,50,367,5,192
2024-12-10,P005,35,332,35,192
2024-12-11,P005,40,292,27,192
2024-12-12,P005,42,250,24,192
2024-12-13,P005,41,209,20,192
2024-12-14,P005,39,467,36,192
2024-12-15,P005,42,425,21,192
2024-12-16,P005,34,391,22,192
2024-12-17,P005,43,348,8,192
2024-12-18,P005,53,295,39,192
2024-12-19,P005,35,260,27,192
2024-12-20,P005,39,221,19,192
2024-12-21,P005,46,461,17,192
2024-12-22,P005,49,412,18,192
2024-12-23,P005,44,368,18,192
2024-12-24,P005,35,333,9,192
2024-12-25,P005,41,292,26,192
2024-12-26,P005,46,246,32,192
2024-12-27,P005,39,207,8,192
2024-12-28,P005,46,421,33,192
2024-12-29,P005,36,385,39,192
2024-12-30,P005,45,340,24,192
2024-12-31,P005,33,307,39,192
