user_id,subscription_plan,churn_flag,avg_watch_minutes,avg_sessions,engagement_volatility,avg_watch_7d,avg_watch_30d,revenue_30d,engagement_trend,engagement_score
U00966,Free,1,121.3543307,4.960629921,71.38191827,121.1745032,121.7372477,4.87511811,-0.221088435,28.61534578
U00967,Free,1,112.0072464,4.275362319,65.46007773,112.4654244,112.821178,4.534565217,0.003128259,26.44748393
U00968,Premium,1,124.3258427,4.797752809,66.98969374,123.6618691,122.4797451,22.84344569,0.051020408,31.0727548
U00969,Premium,1,123.0428016,4.712062257,71.34929919,122.4614693,122.8682089,22.64280156,0.521205357,29.22594954
U00970,Free,1,127.175,4.8,65.00617187,127.6940774,128.3582865,5.350625,-0.071577692,32.80814844
U00971,Basic,1,125.1258278,4.556291391,74.55431118,127.1285714,128.6354311,13.50827815,-0.415238095,29.05092519
U00972,Basic,1,119.545,4.355,68.47091963,119.2809405,117.9906996,13.38625,-0.03661163,28.58322411
U00973,Free,1,130.7163265,4.816326531,71.85814443,130.4322886,130.3567017,5.226306122,0.238095238,32.17398524
U00974,Free,1,123.1034483,4.594827586,65.70675391,123.3269704,126.1674746,4.78887931,-0.378881988,30.90780141
U00975,Basic,1,125.7604457,4.688022284,70.37557021,125.1832007,125.5263029,14.47771588,0.369114126,30.59791389
U00976,Free,0,126.8036913,4.785234899,69.05687204,126.5657558,126.6934278,5.353741611,0.124129652,31.43998537
U00977,Premium,1,127.6273063,4.863468635,67.00910345,128.1859339,128.2290191,23.32546125,-0.077248677,32.40723207
U00978,Free,1,122.9590643,4.678362573,69.68385808,123.0795832,122.8474509,5.316023392,0.036272321,29.68197708
U00979,Free,1,131.9897959,4.908163265,69.31517539,131.5724571,131.8995269,5.192040816,0.180399805,33.47381473
U00980,Basic,1,123.5344828,4.318965517,58.56523372,125.1860016,127.3980476,12.82758621,-0.89689441,33.13991264
U00981,Basic,1,126.3954373,4.764258555,70.40170323,126.3081025,127.7593677,14.32034221,0.089967285,30.8669415
U00982,Free,1,127.9731183,4.801075269,70.22937737,128.0328042,127.9779435,5.334784946,-0.172864837,31.56075668
U00983,Basic,1,125.2068966,4.685057471,68.82202576,124.768347,124.2460316,14.43218391,-0.040157999,30.84166814
U00984,Free,1,121.3926702,4.635253054,68.14824734,121.658805,121.8996306,5.345445026,-0.09040959,29.50316978
U00985,Free,1,121.8465011,4.428893905,67.28438134,122.187762,121.5647613,5.102302483,-0.244020685,29.88195422
U00986,Basic,1,118.1792208,4.506493506,63.90088262,118.4989239,119.2690758,14.22142857,-0.124255952,29.45337158
U00987,Basic,1,122.7731092,4.327731092,71.86493929,122.607603,123.1491633,12.73319328,0.282082324,28.84808124
U00988,Basic,1,119.5825243,4.650485437,68.12792366,122.4052936,125.1544591,12.75242718,-0.413165266,28.78977824
U00989,Basic,1,121.8598726,4.630573248,66.59849486,121.6535638,121.2289485,14.31130573,-0.091282519,30.15357256
U00990,Basic,1,130.0337553,5.025316456,68.0266238,129.9022704,129.482476,15.11550633,0.08486862,33.11310991
U00991,Premium,1,122.4312081,4.666107383,64.88626538,122.8584052,123.4458768,23.50402685,-0.155102041,30.90643582
U00992,Free,1,125.2393617,4.835106383,68.93922666,125.4782991,125.0385612,5.293962766,-0.10247619,30.8645086
U00993,Free,1,125.7896552,4.722413793,67.80118385,125.8898235,125.7613383,5.366793103,-0.094497903,31.39223105
U00994,Basic,1,126.6459627,4.455486542,69.09083061,126.162935,125.8301065,14.13043478,0.182572614,31.26778187
U00995,Basic,1,125.6448802,4.612200436,68.13260474,125.3365909,126.1336599,14.43191721,0.136306925,31.20183078
U00996,Basic,1,125.8728972,4.790654206,69.04337058,126.0687806,125.4694664,14.79859813,-0.175227394,31.07334397
U00997,Basic,1,122.8099631,4.638376384,65.70505366,123.1550958,123.2565436,14.46494465,-0.149458674,30.80398206
U00998,Premium,1,128.0744186,4.837209302,69.37046441,128.4037209,129.5574947,22.87255814,0.026034713,31.86979091
U00999,Premium,1,124.1722054,4.658610272,65.98340901,124.3064235,123.5269851,22.90271903,-0.067532468,31.27144255
U01000,Free,1,127.6479401,4.794007491,67.1042338,128.2002319,128.6752468,5.37,-0.4650913,32.36610814
U01001,Free,1,123.3544521,4.672945205,67.72809728,123.4244048,123.4042146,5.346164384,0.011271747,30.4252352
U01002,Free,1,135.9904762,5.219047619,68.93382015,136.3943084,139.4617704,5.009142857,-0.171703297,35.28175872
U01003,Free,1,119.0972222,4.4375,67.58326853,119.7539352,121.4957095,5.055625,-0.298158288,28.69515833
U01004,Premium,1,119.8584475,4.566210046,67.01579567,119.645162,119.4833163,22.89771689,0.08139915,29.20850331
U01005,Free,1,121.1384615,4.788461538,66.50075203,120.8394872,119.7851891,5.128269231,0.350248207,29.94169747
U01006,Basic,1,128.8585462,4.905697446,70.73056351,128.8606698,129.2570038,15.00196464,-0.044713161,31.79595865
U01007,Basic,1,127.1545988,4.757338552,71.67438504,126.7911611,127.5366733,14.70939335,0.169187675,30.78672558
U01008,Free,1,125.4318766,4.598971722,68.44870901,125.6693781,125.9276114,5.200719794,0.03460972,31.01782946
U01009,Basic,1,122.221374,4.616412214,71.10103104,122.0549346,121.9184784,14.44942748,0.122917236,28.94316397
U01010,Free,1,126.1803279,4.971311475,71.70376503,124.6333431,123.6853544,5.337786885,0.606114051,30.45239508
U01011,Basic,1,124.3940774,4.74715262,65.05423243,124.3338106,124.9435651,14.63553531,0.03196347,31.66550704
U01012,Free,1,125.2934783,4.764492754,68.44793947,125.1075181,124.1341551,5.203369565,0.130412237,31.01235729
U01013,Premium,1,124.6457766,4.779291553,67.63659781,124.0225704,123.2357642,23.31117166,0.18462139,31.00111875
U01014,Free,1,123.3907285,4.629139073,65.17332228,123.6033822,123.3699152,4.956456954,-0.236355007,31.19303643
U01015,Premium,1,123.2086331,4.496402878,69.81021181,121.8767557,120.3546976,20.83165468,0.712215321,29.68931056
U01016,Basic,1,127.2619048,4.742857143,72.15737833,127.1298243,127.3286842,14.60119048,0.291510399,30.68040555
U01017,Free,1,115.2619048,4.166666667,62.91170187,116.095771,117.1911294,4.798714286,-0.390977444,28.48125134
U01018,Basic,1,125.8383372,4.623556582,69.88679551,126.0659848,127.2542196,14.48903002,-0.005952381,30.75636319
U01019,Premium,1,122.892944,4.542579075,66.58708056,122.4585216,121.221748,22.63844282,0.061324042,30.54382717
U01020,Basic,1,114.4,4.6,62.88123797,114.7393084,114.7887985,13.99404762,-0.080656186,28.27562861
U01021,Premium,1,124.5065913,4.719397363,68.88652765,124.7091113,124.2312037,23.36421846,-0.149595687,30.55249745
U01022,Free,1,130.8370787,4.825842697,71.65067532,131.0202113,131.3018315,4.800842697,0.033091203,32.28738167
U01023,Free,1,127.6780822,4.729452055,67.98282035,127.891422,127.3501789,5.273424658,0.030927835,32.09522239
U01024,Basic,1,119.0776892,4.529880478,64.77826982,119.6321476,119.9504649,14.2998008,-0.297975478,29.55655889
U01025,Basic,1,121.9323077,4.950769231,69.59141853,122.3242198,122.6035959,14.86307692,-0.018077601,29.38072829
U01026,Free,1,124.1693548,4.516129032,66.94426598,124.8024578,125.1474972,4.918548387,0.193960511,30.93930085
U01027,Basic,1,129.5634675,4.996904025,71.40441036,129.3699322,128.2517097,14.9620743,0.039929015,31.9031351
U01028,Free,1,121.2057762,4.494584838,70.63465694,121.459902,122.301975,4.9666787,0.025362319,28.64028884
U01029,Premium,1,118.5419162,4.520958084,64.87572079,118.2874893,116.8555801,22.54850299,0.130845131,29.31033765
U01030,Free,1,119.7744361,4.581453634,65.9065555,119.6030612,118.7305175,5.15593985,-0.015793252,29.51224388
U01031,Free,1,126.7345972,4.936018957,68.38941881,126.6551794,126.1714498,5.424099526,0.084153376,31.65781891
U01032,Free,1,125.694704,4.666666667,67.18550662,126.1375983,127.059748,5.197757009,-0.254464286,31.52222963
U01033,Premium,1,128.2493573,4.802056555,66.527117,128.4031093,127.3457424,23.43650386,0.130338733,32.7822248
U01034,Basic,1,120.5391304,4.469565217,65.90838549,124.964472,129.776865,13.00434783,-1.357142857,29.78400609
U01035,Basic,1,129.2613636,4.954545455,69.06416033,128.7093615,128.760969,14.62878788,0.203150462,32.47166099
U01036,Basic,1,129.8684211,4.894736842,63.45208987,128.9174969,127.8270148,13.98684211,0.278145695,34.38016251
U01037,Free,1,128.6956522,4.84057971,64.66267894,128.2825328,128.3017874,5.52773913,0.012458472,33.5316311
U01038,Basic,1,119.2455446,4.524752475,67.5426778,118.775224,118.2359304,14.33613861,0.242630385,28.79284023
U01039,Basic,1,121.5454545,4.630909091,67.44749523,121.8079481,122.4282691,14.50363636,-0.166276347,29.77320598
U01040,Free,1,122.0154799,4.696594427,66.51440375,122.1568701,121.9162296,5.10622291,0.220053239,30.26084915
U01041,Free,1,129.5532995,4.903553299,72.88170974,129.8431956,130.4249961,5.121472081,-0.340379009,31.42787287
U01042,Basic,1,126.1662469,4.695214106,69.7879232,125.9157911,125.3603689,14.4175063,0.091991342,30.93868601
U01043,Basic,1,117.5912162,4.347972973,69.54245368,118.065444,118.3096527,14.08741554,-0.292240754,27.47814228
U01044,Free,1,119.3973333,4.506666667,70.5697291,119.9497333,120.7620653,5.04096,-0.192131398,27.9400146
U01045,Basic,1,123.6571429,4.533333333,67.38327888,123.3860227,123.7345114,14.23761905,0.13304253,30.60787348
U01046,Free,1,123.8826087,4.534782609,69.58561928,123.8470807,123.6028521,5.01873913,-0.479101684,30.03779248
U01047,Basic,1,130.120438,4.835766423,69.7731003,130.767666,129.6534094,14.39507299,-0.298273155,32.56697502
U01048,Free,1,121.6949891,4.701525054,65.48908084,121.2072103,120.3624429,5.280457516,0.20679975,30.44172891
U01049,Basic,1,117.0482759,4.6,63.20159725,117.0675205,112.895917,13.29310345,-0.08234127,29.23883117
U01050,Free,1,119.8295455,4.414772727,67.85057219,119.3824134,120.1143984,4.952982955,0.232397232,28.90107834
U01051,Free,1,125.5701559,4.728285078,68.83069658,125.7278078,125.5304674,5.285545657,0.060905612,30.99733891
U01052,Basic,1,121.0368421,4.457894737,61.73825152,120.4596491,119.0939241,13.48947368,0.67271353,31.23062981
U01053,Basic,1,116.7862069,4.055172414,65.25028609,117.6460591,117.7559941,12.43448276,-0.939484127,28.35594866
U01054,Basic,1,127.0857143,4.565714286,70.39746062,127.2082177,127.2321807,14.35761905,-0.164940022,31.08476181
U01055,Free,1,119.7681499,4.531615925,66.78432252,120.4664659,121.6656379,5.279578454,-0.242454728,29.23144798
U01056,Basic,1,122.7894737,4.388663968,67.15504997,122.5966165,122.764486,13.75708502,0.103368177,30.28587367
U01057,Free,1,121.0750988,4.371541502,69.29928432,121.4007811,122.6421713,4.909328063,0.085034014,28.95171668
U01058,Free,1,121.3591549,4.676056338,67.53888573,121.4493125,120.6072816,5.048028169,-0.117647059,29.68481315
U01059,Free,1,122.2427184,4.431067961,70.08856058,122.5265881,122.8925859,5.148873786,-0.05975542,29.19983959
U01060,Premium,1,117.825,4.525,64.55543549,119.4825595,120.3792309,20.73,-0.433373349,29.12086935
U01061,Premium,1,121.554386,4.645614035,69.64827199,121.9995238,122.5520171,22.64842105,-0.076961771,29.120957
U01062,Basic,1,119.4021739,4.347826087,65.97370159,117.6537008,123.1419541,12.4701087,-0.324960754,29.27310691
U01063,Premium,1,123.4450262,4.727748691,64.39134682,123.2218773,122.8212557,23.13403141,0.061492313,31.47893103
U01064,Basic,1,127.1620553,4.695652174,74.55440771,127.9869659,129.264652,14.18083004,-0.451814059,29.90719547
U01065,Free,1,123.0447227,4.520572451,69.36975171,123.0106014,123.560865,5.246779964,0.052995392,29.76313531
U01066,Free,1,124.369898,4.818877551,65.812839,123.9007106,123.5120173,5.297984694,0.205334308,31.44977075
U01067,Premium,1,127.8097686,4.835475578,70.69416655,127.4612498,127.3569364,23.73984576,0.130338733,31.36630016
U01068,Free,1,120.0359712,4.438848921,67.42871764,119.6824426,118.6185108,4.789640288,0.369565217,29.11742787
U01069,Basic,1,127.4630137,4.654794521,67.8023163,127.1153816,125.7991241,14.32945205,0.039246468,32.04094895
U01070,Free,1,130.7333333,4.928888889,71.02644319,131.0176614,132.3749395,5.213066667,0.06505102,32.46406704
U01071,Basic,1,127.706422,4.293577982,63.16584397,128.5870686,128.2293674,12.19036697,-0.025132275,33.42088901
U01072,Premium,1,126.0716846,4.784946237,70.71826952,125.7848609,125.6634484,22.98924731,0.067831449,30.64867685
U01073,Basic,1,119.0045977,4.422988506,69.00652789,119.0621073,119.6097078,14.04885057,0.09479921,28.22677727
U01074,Basic,1,121.086351,4.504178273,71.42086775,121.7229871,122.4878619,14.16225627,-0.454110136,28.35953355
U01075,Free,1,122.8230088,4.53539823,70.94716967,123.2087916,122.6448718,5.109557522,-0.127969591,29.20567211
U01076,Basic,1,125.1933798,4.682926829,70.14167588,124.9079683,124.8307118,14.61062718,0.185240588,30.4397272
U01077,Free,1,125.3215548,4.816254417,69.97054209,124.8896012,125.1540473,5.163710247,0.325734549,30.58233561
U01078,Basic,1,124.1348748,4.633911368,69.47939438,123.8470731,122.8781579,14.4344894,0.023717595,30.200305
U01079,Free,1,121.8255319,4.642553191,74.20982982,121.6443972,121.8703147,4.844042553,0.062881563,27.86002978
U01080,Free,1,127.7624309,4.582872928,71.64096148,128.2128782,128.7889149,5.030966851,-0.100118718,30.98754581
U01081,Free,1,124.0537849,4.677290837,67.4401974,123.7927718,123.2093594,5.327031873,0.068719703,30.79264197
U01082,Premium,1,125.9320388,4.898058252,67.41530824,125.8732374,125.8390441,23.88543689,0.018421967,31.61764054
U01083,Free,1,126.8825065,4.725848564,69.18325076,126.6914708,126.7371164,5.275848564,-0.003739716,31.41578195
U01084,Basic,1,120.7531915,4.438297872,67.17979534,121.1095745,120.7873084,13.67978723,0.01037851,29.47882736
U01085,Free,1,124.0192308,4.673076923,71.34540953,127.469826,130.9613019,4.459326923,-1.933425798,29.60599253
U01086,Basic,1,124.2297872,4.695744681,69.02689501,123.9272492,123.0947936,14.50957447,-0.056960097,30.3925698
U01087,Basic,1,130.4474576,4.850847458,68.24521365,130.2119492,130.1173527,14.98898305,0.041474654,33.16067319
U01088,Basic,1,113.5,4.300884956,68.63601473,113.5776127,112.1461668,13.35176991,-0.395555556,26.09946107
U01089,Free,1,125.9574899,4.546558704,68.23684957,126.355856,126.9501017,5.295850202,-0.12344248,31.27590869
U01090,Free,1,127.0623053,4.887850467,67.94620163,127.0013129,127.3561206,5.171495327,0.002232143,31.90741677
U01091,Free,1,126.1438202,4.761797753,70.36472972,125.9324077,125.3026607,5.327258427,0.094272844,30.7766485
U01092,Free,1,125.9947644,5.057591623,72.84141905,127.3992895,128.2565875,5.17052356,-0.732330827,30.06275753
U01093,Free,1,123.6489676,4.660766962,68.13375716,123.5638924,123.2395812,5.207168142,0.045224007,30.41768996
U01094,Free,1,125.7857143,4.657142857,70.55005146,126.2777438,127.8616368,4.847142857,-0.170198223,30.54641313
U01095,Free,1,113.646789,4.252293578,64.25971601,113.7171363,113.9373136,4.608027523,-0.053324556,27.45648887
U01096,Basic,1,125.5275591,4.761154856,70.21767065,125.2088239,125.9250563,14.54855643,0.25,30.57406888
U01097,Free,1,128.0612245,4.778061224,64.08945199,127.4663569,125.8728592,5.107882653,0.236390208,33.43107257
U01098,Basic,1,126.5494505,4.830769231,72.06492494,126.7404867,127.2641784,14.83626374,-0.22907489,30.44953351
U01099,Basic,1,123.0368217,4.618217054,65.97699902,122.520478,120.87035,14.38032946,0.275728155,30.80709409
U01100,Free,1,124.65,4.75,67.76638901,124.6485863,126.8677009,4.891875,0.123989218,30.9550833
U01101,Free,1,122.4685039,4.635826772,70.25738778,122.5899841,122.7165985,5.290216535,-0.017751479,29.30093327
U01102,Premium,1,122.1239669,4.622589532,66.82117496,122.1310376,122.2807625,22.98512397,0.133780584,30.19001115
U01103,Basic,1,126.5078652,4.734831461,67.71313757,126.2889941,126.4308047,14.70842697,0.127734878,31.70965423
U01104,Premium,1,123.2301587,4.603174603,61.93432076,123.1772109,122.0504834,20.54920635,0.025142857,32.09271964
U01105,Free,1,125.4576271,4.800847458,66.44936002,125.7687399,125.8839256,5.464576271,-0.035790112,31.68849708
U01106,Free,1,123.5991903,4.785425101,68.71665364,123.85829,124.730346,5.079838057,-0.021486643,30.26030755
U01107,Free,1,125.1086957,4.723602484,68.25239201,124.9277802,124.1614898,5.116304348,0.09835336,30.9848414
U01108,Free,1,119.8498024,4.602766798,68.98029449,119.6370553,120.0839758,5.247687747,0.153889675,28.62666264
U01109,Free,1,122.5960699,4.532751092,66.79407033,122.5397432,122.3645444,5.204475983,-0.009065333,30.36003218
U01110,Premium,1,123.1096257,4.689839572,72.54291207,122.5323784,122.9969291,22.99786096,0.377250096,28.88792852
U01111,Premium,1,118.6460674,4.415730337,67.64731655,120.22397,121.5844918,20.97303371,-0.724778047,28.4889511
U01112,Free,1,127.9381443,4.695876289,71.75769667,128.9076092,127.7650796,4.976597938,-0.720947446,31.05671162
U01113,Free,1,126.1637931,4.99137931,69.43301109,126.4622024,125.4119776,5.423146552,-0.397649969,31.13302771
U01114,Basic,1,128.7876106,5.044247788,69.63609622,130.3303835,133.666368,13.71460177,-0.878826531,32.13748972
U01115,Premium,1,123.4457831,4.598967298,65.86232164,123.815761,123.9783373,23.23855422,-0.20320197,30.99930695
U01116,Free,1,123.769437,4.678284182,72.83404436,123.800383,124.4539114,5.201581769,-0.010752688,29.06104674
U01117,Premium,1,128.9617021,4.825531915,66.8948859,129.5072644,130.483095,23.18978723,-0.38034188,32.96387465
U01118,Free,1,121.8120301,4.398496241,75.06555614,120.9309166,120.8590672,4.726917293,0.586580087,27.52469406
U01119,Free,1,126.0522565,4.691211401,66.40443842,125.5942371,124.8849807,5.204180523,0.150340136,31.90693451
U01120,Free,1,126.8836634,4.641089109,68.91102562,126.8902817,127.4313559,5.103787129,0.097128678,31.47248439
U01121,Free,1,126.6180556,4.824074074,68.67523279,125.8896495,125.0193917,5.275277778,0.234338747,31.49187461
U01122,Basic,1,119.8901099,4.3003663,67.81546435,119.6578275,119.8176891,13.98489011,-0.002883355,28.90151454
U01123,Free,1,120.0503778,4.732997481,64.70967917,119.7575507,120.0301173,5.175264484,0.148989899,30.02714663
U01124,Free,1,122.8866667,4.833333333,66.70927175,123.7755873,124.5800697,5.0971,-0.29718108,30.59188514
U01125,Premium,1,129.1563342,4.924528302,70.45737971,128.8554101,128.5496917,23.70350404,0.147490347,32.00267827
U01126,Free,1,124.557971,4.65942029,75.09375826,124.5688751,123.1457532,5.119565217,-0.11991658,28.69288701
U01127,Free,1,123.5,4.583850932,69.26329679,123.4610101,123.9969012,4.943478261,0.22340899,29.99616624
U01128,Basic,1,125.4494382,4.775280899,68.4028648,125.4857544,125.7588959,14.60603933,-0.069617706,31.09150011
U01129,Free,1,120.0983607,4.278688525,68.98119809,118.0475995,114.6547909,4.599590164,0.748524203,28.62859139
U01130,Free,1,123.2984055,4.580865604,67.76496317,123.307555,123.0467392,5.171958998,-0.073385519,30.36413292
U01131,Free,1,121.9246988,4.647590361,70.7547446,121.2971099,121.0452821,5.135421687,0.259818731,28.93773325
U01132,Free,1,118.540107,4.513368984,66.50946604,118.9578559,118.3387024,5.164759358,-0.091326531,28.81721366
U01133,Basic,1,125.6945455,4.763636364,69.45812807,125.8790823,126.189175,14.72590909,-0.058808223,30.86947067
U01134,Basic,1,123.8205128,4.697435897,71.79633801,124.4426923,125.0456637,14.50320513,-0.183621006,29.39853449
U01135,Free,1,126.4448276,4.582758621,64.02351096,127.0813957,128.6090436,5.167137931,-0.235294118,32.74570533
U01136,Free,1,122.3333333,4.541176471,68.18921019,122.4638655,124.2822739,5.186235294,-0.061304837,29.83892322
U01137,Basic,1,128.2139738,4.873362445,66.51003492,127.1361406,127.4758991,14.29694323,0.292606516,32.79458778
U01138,Free,1,119.9536424,4.536423841,66.33823768,119.2261905,118.8344932,4.911059603,0.320952381,29.4409128
U01139,Basic,1,126.8726968,4.680067002,70.15035914,126.9231834,127.2390911,14.68509213,0.028283797,31.10799109
U01140,Basic,1,123.2389937,4.693920335,71.47018941,122.9477039,122.3500298,14.51834382,0.129651861,29.26271676
U01141,Free,1,117.9227941,4.284926471,66.37811911,117.7270308,117.4737085,4.912610294,0.076295712,28.54115985
U01142,Basic,1,121.5197133,4.358422939,71.49142262,121.0544974,120.6871127,13.64874552,0.349434738,28.4679854
U01143,Free,1,124.7424658,4.849315068,66.0030779,125.1255708,125.6806772,5.473972603,-0.412480377,31.55085745
U01144,Basic,1,127.0525253,4.707070707,65.34731149,126.8871861,126.9769436,14.72777778,0.122903412,32.62893787
U01145,Basic,1,122.2738854,4.331210191,72.19406871,122.296694,124.3885257,13.02388535,-0.744505495,28.55069659
U01146,Premium,1,119.0676157,4.523131673,65.55729171,118.1856126,117.188477,22.44982206,0.339795918,29.31679825
U01147,Basic,1,127.011811,4.893700787,71.72371086,127.3422478,128.1111589,14.48129921,0.194240542,30.75572139
U01148,Free,1,118.2612613,4.441441441,64.1031182,115.1917417,109.3851891,4.407297297,0.871428571,29.40600148
U01149,Basic,1,119,4.357142857,65.40481273,119.2966914,119.3813235,13.02435065,0.014939309,29.28569904
U01150,Basic,1,128.4297945,4.770547945,69.49022143,128.5859141,128.743211,14.82705479,-0.007351139,31.95601576
U01151,Premium,1,120.0057803,4.76300578,67.47277638,121.1296724,120.5208352,22.25433526,-0.433554817,29.18938096
U01152,Free,1,121.1018767,4.584450402,65.28196549,120.627499,120.9378041,5.155656836,0.01843318,30.23149615
U01153,Free,1,123.9403846,4.659615385,66.98183046,123.8073626,123.2390174,5.206211538,-0.03523259,30.87948932
U01154,Free,1,121.0726392,4.673123487,67.63128845,121.0034936,121.4402234,5.271937046,0.029126214,29.5416062
U01155,Basic,1,121.734127,4.662698413,68.98845567,121.9623866,123.7333261,14.28174603,-0.070574843,29.39592362
U01156,Basic,1,123.0670391,4.536312849,69.20622566,122.1345704,121.592042,13.48044693,0.341894061,29.8258418
U01157,Free,1,125.7770492,4.721311475,63.81575018,124.9320999,122.8080499,5.256983607,0.26362782,32.58248806
U01158,Free,1,129.0846154,4.769230769,72.75065095,132.14663,134.7470615,4.879615385,-1.417497231,31.2394201
U01159,Free,1,122.8786127,4.641618497,63.97993304,122.3889004,121.4283531,5.147254335,0.101863354,31.34995072
U01160,Premium,1,124.9375,4.65625,71.24879563,124.1205543,123.1011855,21.378125,0.121484814,29.99723631
U01161,Free,1,124.4024768,4.826625387,65.97387914,125.2888987,125.2721898,5.493343653,-0.429902396,31.41681459
U01162,Basic,1,123.7032258,4.803225806,66.79718184,123.4940323,122.7227268,14.5233871,-0.020342117,30.88310351
U01163,Basic,1,127.794702,4.665562914,68.75300031,126.9637496,125.9840399,14.3013245,0.271476032,31.89164958
U01164,Free,1,136.490566,4.962264151,77.50473219,135.8745957,136.0597856,5.104245283,0.478911565,32.833486
U01165,Free,1,125.2574526,4.672086721,70.32400571,125.4135179,125.993557,5.256178862,0.02173913,30.40740533
U01166,Free,1,124.2511013,4.806167401,72.9213389,124.5656073,123.6020377,5.125506608,-0.077117573,29.26588908
U01167,Basic,1,124.1317365,4.652694611,71.26370768,123.7799758,123.4962537,14.25,0.345345345,29.66939069
U01168,Free,1,129.8159204,4.940298507,70.11422955,130.4110282,130.9701321,4.996865672,-0.234285714,32.37418885
U01169,Premium,1,138.3208556,5.336898396,67.5874731,139.1223708,140.0734868,24.09839572,-0.218894009,36.65316983
U01170,Basic,1,124.7430556,4.479166667,68.5779452,125.9104828,123.9096814,13.33506944,-0.442557443,30.66758866
U01171,Free,1,120.7560976,4.471544715,65.1687848,120.5005372,119.713153,5.110365854,0.091067792,30.093267
U01172,Basic,1,120.8199446,4.689750693,66.10417774,120.4617003,120.2908158,14.3434903,0.278174603,29.90364973
U01173,Premium,1,125.0386847,4.632495164,69.06612549,125.4828129,126.6382396,23.2270793,-0.174418605,30.68538479
U01174,Free,1,120.8020833,4.302083333,69.84559104,121.0838666,120.1590613,4.69796875,-0.249065071,28.65778102
U01175,Free,1,121.2391304,4.608695652,67.52324615,120.7941058,120.4474322,5.035434783,0.213312573,29.62128703
U01176,Free,1,124.5954198,4.681933842,66.27643978,125.034236,124.9100865,5.241526718,-0.130466472,31.35981616
U01177,Basic,1,122.8917431,4.759633028,69.48916685,122.6473176,122.1997814,14.68256881,0.107405462,29.7378371
U01178,Basic,1,124.2507937,4.514285714,69.71142632,124.6752457,125.514215,14.12063492,-0.212465878,30.14117528
U01179,Free,1,119.9917012,4.56846473,67.49739137,120.2115639,120.6409626,5.269543568,-0.057321057,29.11800251
U01180,Basic,1,131.0466321,4.844559585,72.1115392,131.7292376,131.9164233,14.09715026,-0.285714286,32.23855897
U01181,Premium,1,117.6761566,4.462633452,64.17865919,116.8728182,116.8437509,22.16085409,0.358673469,29.15565491
U01182,Basic,1,124.6597938,4.618556701,67.81891847,124.8397828,124.4272385,14.30090206,-0.220007383,30.903809
U01183,Free,1,127.2722323,4.800362976,70.7935844,127.2502031,126.3677693,5.261651543,-0.13012987,31.11092649
U01184,Basic,1,123.4608295,4.64516129,69.23683113,123.8923689,124.4554057,14.51440092,0.130979875,30.00683084
U01185,Free,1,123.0156522,4.728695652,68.29641687,123.2281573,122.8697048,5.360243478,-0.094574415,30.1359445
U01186,Free,1,116.6648352,4.288461538,67.50783852,116.561146,116.1349559,4.83510989,-0.033057851,27.70012097
U01187,Basic,1,117.8488889,4.275555556,67.48255604,118.1459365,118.7109781,13.76333333,-0.148902323,28.17745541
U01188,Free,1,118.8812877,4.490945674,68.58953433,118.4273833,117.9291529,5.190060362,0.220910138,28.32293849
U01189,Free,1,122.8250653,4.584856397,65.43432595,122.7386609,122.2898035,5.068590078,0.225504862,30.87518524
U01190,Basic,1,125.3186275,4.514705882,62.44288468,124.7483777,121.9246967,13.67401961,0.264602393,32.74899734
U01191,Basic,1,124.3172043,4.478494624,68.70818706,124.121979,122.9374562,13.47043011,0.146718147,30.45797399
U01192,Free,1,121.501171,4.707259953,68.56067055,121.3209825,120.9240898,5.217892272,0.205231388,29.4444452
U01193,Premium,1,125.2785088,4.75877193,69.21832176,124.624504,124.306132,23.40350877,0.209419152,30.77353856
U01194,Free,0,126.8946488,4.866220736,67.4113253,126.8106108,125.9722642,5.405518395,-0.023450586,31.99432816
U01195,Free,1,134.427027,4.945945946,70.89839281,135.1855084,136.7673754,5.207351351,-0.585403727,33.98507675
U01196,Basic,1,125.8228571,4.762857143,64.53002019,125.1441429,124.7550644,14.625,0.225133033,32.39899394
U01197,Free,1,116.5518519,4.377777778,72.64371204,116.5282451,115.8509157,4.804777778,-0.269251195,26.14096046
U01198,Free,1,126.783908,4.896551724,70.01991666,126.8715107,127.6159687,5.321724138,0.134298881,31.17655374
U01199,Basic,1,119.8529412,4.649509804,63.99966356,119.8607843,120.6609953,14.49571078,0.008424008,30.13613034
U01200,Free,1,121.4251497,4.577844311,66.05337664,121.3006772,121.8460069,5.212994012,0.087516088,30.12740018
