date,user_id,content_id,watch_minutes,completed_flag,watch_sessions
2021-09-22,36,107,38,0,1
2021-12-13,36,269,83,1,1
2021-08-07,36,73,73,1,1
2021-11-03,36,86,35,0,1
2023-03-17,37,149,103,0,1
2022-12-11,37,217,36,0,1
2023-05-25,37,86,92,0,1
2023-04-20,37,118,34,0,1
2022-08-30,37,40,37,0,1
2022-12-12,37,25,40,0,1
2022-11-03,37,95,62,0,1
2023-02-24,38,288,101,1,1
2023-03-22,38,16,22,0,1
2023-02-22,38,247,79,1,1
2023-04-25,38,1,66,0,1
2023-07-30,38,45,62,1,1
2023-09-11,38,32,12,0,1
2023-02-04,38,296,60,0,1
2023-04-18,38,235,101,1,1
2023-05-13,38,74,109,1,1
2023-01-20,38,74,40,0,1
2023-06-18,38,114,61,0,1
2023-09-04,38,238,49,0,1
2022-12-27,38,93,71,1,1
2022-11-28,38,285,99,0,1
2022-12-29,38,266,31,0,1
2023-05-30,38,236,35,0,1
2023-08-21,38,251,62,0,1
2024-06-17,39,51,40,0,1
2024-04-28,39,209,55,0,1
2024-07-16,39,270,53,0,1
2024-09-28,39,219,5,0,1
2024-09-08,39,145,83,1,1
2024-09-01,39,14,63,0,1
2025-02-07,39,259,96,1,1
2024-04-16,39,89,70,0,1
2025-02-21,39,9,98,0,1
2024-05-30,39,21,97,0,1
2024-12-13,39,172,29,0,1
2024-06-18,39,190,112,0,1
2025-01-14,39,37,20,0,1
2024-12-25,39,152,30,0,1
2024-03-27,39,137,91,0,1
2025-03-01,39,29,35,0,1
2024-03-26,39,148,91,0,1
2024-12-15,39,163,117,0,1
2024-08-04,39,255,88,1,1
2025-02-20,39,98,17,0,1
2024-07-17,39,97,102,0,1
2024-12-22,39,227,21,0,1
2024-08-10,39,270,38,0,1
2024-06-27,39,185,81,0,1
2024-06-12,39,55,70,0,1
2024-07-02,39,93,41,0,1
2024-09-27,39,282,62,1,1
2025-01-24,39,84,64,1,1
2024-09-03,39,274,57,0,1
2024-09-04,39,283,35,0,1
2022-05-12,40,129,10,0,1
2022-02-06,40,162,69,1,1
2022-07-26,40,213,73,1,1
2022-10-27,40,21,23,0,1
2022-10-13,40,116,33,0,1
2022-02-20,40,254,67,0,1
2022-08-25,40,257,44,0,1
2022-12-29,40,21,90,0,1
2022-02-10,40,50,107,0,1
2022-11-26,40,196,112,1,1
2022-11-23,40,288,8,0,1
2022-09-28,40,201,69,0,1
2022-12-28,40,146,58,0,1
2022-06-02,40,175,10,0,1
2022-04-02,40,279,111,0,1
2022-09-20,40,171,55,0,1
2022-12-20,40,153,77,1,1
2022-06-20,40,274,31,0,1
2022-12-29,40,143,46,0,1
2022-03-01,40,239,14,0,1
2022-10-07,40,5,52,0,1
2022-08-28,40,23,66,0,1
2022-02-08,40,241,24,0,1
2022-04-28,40,108,61,0,1
2022-09-12,40,152,112,0,1
2022-11-11,40,176,64,1,1
2022-11-08,40,241,21,0,1
2023-01-17,40,14,23,0,1
2022-04-07,40,195,101,0,1
2022-11-22,40,11,110,0,1
2022-10-11,40,196,21,0,1
2022-05-23,41,174,92,0,1
2022-01-16,41,260,42,0,1
2021-12-17,41,29,23,0,1
2022-09-27,41,285,104,0,1
2021-12-24,41,279,107,0,1
2022-08-13,41,255,48,0,1
2022-04-13,41,264,59,0,1
2022-09-02,41,205,44,0,1
2022-06-21,41,213,35,0,1
2022-01-23,41,112,56,1,1
2022-03-30,41,36,88,1,1
2022-01-10,41,183,67,1,1
2022-07-11,41,165,51,0,1
2022-01-13,41,238,107,1,1
2021-11-06,41,167,68,1,1
2021-12-12,41,30,22,0,1
2022-01-29,41,167,68,1,1
2022-03-18,41,7,73,0,1
2022-09-01,41,46,22,0,1
2022-03-17,41,264,78,0,1
2022-03-09,41,102,83,0,1
2021-12-17,42,176,64,1,1
2022-06-10,42,84,19,0,1
2022-08-08,42,134,98,0,1
2021-12-17,42,128,116,0,1
2022-06-02,42,180,83,0,1
2021-11-08,42,13,28,0,1
2022-02-02,42,270,96,0,1
2021-10-27,42,89,65,0,1
2022-05-02,42,217,70,0,1
2021-09-19,42,141,37,0,1
2021-09-19,42,152,95,0,1
2022-05-05,42,216,27,0,1
2022-05-30,42,98,25,0,1
2021-09-17,42,90,24,0,1
2022-01-09,42,67,53,0,1
2022-08-10,42,58,108,1,1
2022-05-26,42,279,112,0,1
2022-08-06,42,128,85,0,1
2022-03-15,42,186,45,0,1
2024-06-09,43,135,50,0,1
2023-11-26,43,161,37,0,1
2024-10-22,43,106,38,0,1
2024-10-23,43,88,83,0,1
2024-05-27,43,153,59,0,1
2024-04-02,43,273,25,0,1
2024-05-23,43,141,7,0,1
2023-11-21,43,263,30,0,1
2023-03-14,44,266,69,1,1
2023-11-14,44,125,48,0,1
2023-10-10,44,295,23,0,1
2023-11-20,44,76,56,0,1
2023-09-20,44,158,50,0,1
2023-09-10,44,149,79,0,1
2023-10-05,44,62,62,0,1
2023-11-19,44,108,63,0,1
2023-10-05,44,48,67,0,1
2023-11-13,44,215,38,0,1
2023-10-30,44,87,57,0,1
2023-03-15,44,222,98,0,1
2023-04-08,44,175,12,0,1
2023-12-26,44,274,39,0,1
2023-09-23,44,209,36,0,1
2023-12-14,45,269,83,1,1
2024-10-27,45,90,46,0,1
2024-12-06,45,159,78,0,1
2024-09-14,45,288,95,1,1
2024-04-10,45,126,56,0,1
2024-03-19,45,187,81,0,1
2023-12-21,45,104,90,1,1
2024-10-06,45,93,47,0,1
2024-04-29,45,110,39,0,1
2024-01-29,45,3,72,0,1
2024-08-09,45,138,56,0,1
2024-11-23,45,287,70,0,1
2024-11-18,45,155,91,0,1
2024-01-09,45,68,63,0,1
2024-06-16,45,213,73,1,1
2024-11-22,45,108,116,0,1
2024-07-10,45,177,57,0,1
2024-11-01,45,49,117,0,1
2024-03-30,45,95,67,0,1
2024-01-01,45,132,55,0,1
2024-04-30,45,198,77,0,1
2024-10-27,45,84,33,0,1
2024-03-01,45,253,76,0,1
2024-07-17,45,276,31,0,1
2024-08-27,45,246,89,0,1
2024-02-06,45,259,73,0,1
2023-12-14,45,188,8,0,1
2024-07-25,45,133,15,0,1
2023-03-28,46,118,81,1,1
2023-12-03,46,6,60,0,1
2024-01-29,46,231,54,0,1
2023-04-14,46,22,29,0,1
2023-08-18,46,118,81,1,1
2023-09-24,46,195,44,0,1
2023-11-09,46,244,73,0,1
2023-06-18,46,77,47,0,1
2023-03-16,46,62,83,0,1
2023-08-16,46,274,52,0,1
2023-07-30,46,1,111,1,1
2023-11-26,46,107,49,0,1
2023-07-23,46,294,44,0,1
2024-02-16,46,16,97,0,1
2023-10-04,46,134,7,0,1
2023-03-29,46,66,100,0,1
2024-02-29,46,195,118,0,1
2023-08-21,46,161,92,0,1
2023-03-30,46,37,31,0,1
2023-08-30,47,67,34,0,1
2023-11-22,47,215,70,0,1
2023-12-31,47,290,36,0,1
2023-09-26,47,206,7,0,1
2023-09-30,47,259,78,0,1
2024-07-02,47,296,22,0,1
2024-07-06,47,190,14,0,1
2024-06-15,47,282,31,0,1
2024-01-31,47,278,30,0,1
2023-10-30,47,115,55,0,1
2024-02-05,47,268,7,0,1
2024-03-15,47,115,43,0,1
2024-05-09,47,227,27,0,1
2024-05-12,47,116,75,1,1
2024-07-01,47,242,76,1,1
2024-07-12,47,40,58,0,1
2024-03-14,47,273,54,0,1
2023-09-11,47,258,103,1,1
2023-11-18,47,161,25,0,1
2023-12-13,47,53,50,0,1
2023-10-02,47,265,106,1,1
2024-05-06,47,234,39,0,1
2024-07-21,47,197,29,0,1
2024-03-07,47,273,40,0,1
2024-03-28,47,277,22,0,1
2024-02-22,47,257,18,0,1
2024-01-01,47,79,64,0,1
2024-06-05,47,62,5,0,1
2024-07-24,47,298,5,0,1
2024-03-17,47,54,51,0,1
2023-11-26,47,39,34,0,1
2023-03-03,48,121,54,0,1
2023-08-01,48,120,76,1,1
2023-05-11,48,123,79,0,1
2022-10-10,48,21,66,0,1
2023-05-17,48,103,92,0,1
2023-01-11,48,83,57,0,1
2023-03-05,48,56,66,0,1
2022-10-26,48,68,61,0,1
2022-10-14,48,66,12,0,1
2023-05-17,48,123,42,0,1
2023-02-04,48,156,14,0,1
2024-07-31,49,133,102,1,1
2024-10-12,49,82,62,0,1
2024-10-21,49,131,73,0,1
2025-05-05,49,250,68,0,1
2024-11-18,49,72,21,0,1
2022-07-11,50,70,117,1,1
2022-09-21,50,21,11,0,1
2022-10-22,50,111,107,1,1
2022-10-05,50,283,12,0,1
2022-11-12,50,207,70,1,1
2022-03-20,50,242,14,0,1
2022-11-17,50,131,18,0,1
2022-11-30,50,61,40,0,1
2022-02-14,50,272,84,0,1
2022-10-05,50,133,93,1,1
2022-11-22,50,38,107,0,1
2022-03-29,50,48,109,0,1
2022-04-01,50,77,48,0,1
2022-03-23,51,55,5,0,1
2022-04-22,51,214,107,1,1
2022-12-07,51,293,53,0,1
2022-04-04,51,275,5,0,1
2022-02-25,51,33,56,0,1
2022-06-27,51,133,75,0,1
2022-07-31,51,134,53,0,1
2022-02-18,51,241,81,0,1
2022-08-19,51,4,69,1,1
2022-07-11,51,128,49,0,1
2022-09-02,51,235,12,0,1
2022-07-14,51,237,97,1,1
2022-02-01,51,156,108,0,1
2022-04-18,51,247,82,1,1
2022-06-13,51,63,100,0,1
2022-11-30,51,116,75,1,1
2022-02-27,51,7,34,0,1
2022-01-30,51,243,60,0,1
2022-04-10,51,10,65,0,1
2022-03-18,51,122,51,0,1
2022-01-28,51,38,66,0,1
2022-04-16,51,190,60,0,1
2022-04-04,51,17,116,1,1
2022-12-09,51,296,85,0,1
2023-01-07,51,41,16,0,1
2022-05-22,51,100,58,0,1
2023-01-07,51,139,64,0,1
2022-12-17,51,294,65,0,1
2022-02-13,51,292,78,0,1
2022-10-17,51,16,18,0,1
2024-03-17,52,4,33,0,1
2023-10-15,52,6,5,0,1
2024-01-28,52,195,69,0,1
2024-04-26,52,103,25,0,1
2023-11-15,52,224,37,0,1
2024-03-14,52,182,98,1,1
2023-06-14,52,215,59,0,1
2024-01-13,52,209,62,1,1
2023-08-23,52,227,56,0,1
2023-09-11,52,65,69,0,1
2023-06-20,52,278,80,1,1
2023-07-06,52,218,13,0,1
2023-09-13,52,244,67,0,1
2023-09-25,52,248,18,0,1
2023-11-18,52,71,28,0,1
2023-08-24,52,215,116,0,1
2023-07-31,52,143,39,0,1
2023-07-16,52,167,68,1,1
2024-02-25,52,192,78,0,1
2024-02-27,52,185,34,0,1
2024-01-09,53,202,80,1,1
2024-01-02,53,67,94,1,1
2023-05-28,53,273,95,0,1
2024-02-11,53,147,80,0,1
2024-04-21,53,152,95,0,1
2024-03-12,53,15,51,0,1
2024-05-01,53,84,64,1,1
2023-06-23,53,261,57,0,1
2023-09-26,53,278,80,1,1
2023-05-20,53,30,105,1,1
2023-07-31,53,67,27,0,1
2023-11-18,53,74,9,0,1
2023-08-03,53,25,12,0,1
2023-05-15,53,278,76,1,1
2024-04-20,53,224,76,0,1
2023-07-20,53,94,23,0,1
2023-09-18,53,82,57,0,1
2023-12-20,53,97,56,0,1
2023-11-04,53,182,48,0,1
2024-04-30,53,115,96,1,1
2023-05-14,53,63,107,0,1
2023-12-25,53,19,35,0,1
2024-04-10,53,121,28,0,1
2024-04-02,53,211,69,0,1
2023-10-21,53,255,63,0,1
2023-09-04,53,160,63,0,1
2023-12-19,53,169,16,0,1
2024-01-10,53,139,101,0,1
2023-10-07,53,182,61,0,1
2023-06-24,53,199,35,0,1
2023-11-09,53,2,87,0,1
2024-02-25,53,138,109,0,1
2023-12-17,53,222,79,0,1
2023-08-26,53,127,13,0,1
2023-11-29,53,252,19,0,1
2023-12-25,53,105,109,0,1
2024-03-27,53,219,25,0,1
2024-01-29,53,190,39,0,1
2023-11-27,53,277,65,1,1
2022-11-15,54,262,67,1,1
2023-02-18,54,49,96,0,1
2022-11-23,54,28,104,0,1
2022-12-12,54,65,94,0,1
2022-09-06,54,74,80,0,1
2023-02-01,54,192,65,0,1
2022-07-29,54,239,94,1,1
2022-10-06,54,270,38,0,1
2022-09-03,54,209,39,0,1
2022-11-13,54,65,63,0,1
2023-03-16,54,36,83,1,1
2023-03-26,54,243,46,0,1
2022-09-24,54,107,43,0,1
2022-09-24,54,180,16,0,1
2023-06-21,54,204,40,0,1
2022-11-20,54,63,80,0,1
2022-10-07,54,299,38,0,1
2023-03-14,54,97,53,0,1
2022-12-10,54,125,65,0,1
2022-09-12,54,109,9,0,1
2022-08-10,54,221,68,0,1
2023-05-28,54,294,37,0,1
2022-07-27,54,165,72,1,1
2023-02-17,54,126,15,0,1
2023-04-23,54,88,75,0,1
2022-11-08,54,21,24,0,1
2023-03-19,54,266,69,1,1
2023-03-14,54,232,62,1,1
2023-03-16,54,190,10,0,1
2023-03-03,54,66,80,0,1
2023-04-22,54,269,83,1,1
2022-08-02,54,297,94,0,1
2023-02-22,54,257,115,0,1
2023-04-11,54,229,60,0,1
2023-01-11,54,20,70,0,1
2022-08-22,54,108,65,0,1
2023-01-11,54,96,63,0,1
2022-08-06,54,164,101,0,1
2022-06-30,55,242,76,1,1
2022-09-07,55,93,71,1,1
2022-07-29,55,133,60,0,1
2023-04-06,55,118,75,1,1
2022-11-13,55,282,5,0,1
2022-11-26,55,263,40,0,1
2023-03-27,55,212,78,1,1
2022-09-29,55,187,65,0,1
2023-02-08,55,95,22,0,1
2022-06-09,55,147,8,0,1
2023-02-20,55,123,19,0,1
2022-10-28,55,192,76,0,1
2022-11-22,55,231,26,0,1
2022-07-18,55,130,40,0,1
2023-01-30,55,55,70,0,1
2022-12-12,55,26,61,0,1
2023-01-07,55,197,6,0,1
2022-12-28,55,212,66,0,1
2023-02-13,55,226,60,0,1
2023-11-20,56,153,57,0,1
2023-05-09,56,204,106,1,1
2023-12-09,56,258,58,0,1
2023-02-03,56,166,49,0,1
2023-10-25,56,158,41,0,1
2023-09-24,56,181,67,0,1
2023-06-06,56,78,27,0,1
2023-12-20,56,50,89,0,1
2023-07-20,56,183,8,0,1
2023-12-01,56,111,82,0,1
2023-12-23,56,251,9,0,1
2023-04-28,56,172,35,0,1
2023-05-17,56,175,34,0,1
2023-03-14,56,196,73,0,1
2023-02-28,56,173,78,0,1
2023-08-25,56,208,34,0,1
2023-12-17,56,228,89,0,1
2023-07-10,56,245,108,0,1
2023-07-10,56,212,78,1,1
2023-07-10,56,183,63,1,1
2023-05-31,56,288,10,0,1
2024-01-03,56,282,41,0,1
2023-10-14,56,197,29,0,1
2023-06-08,56,223,24,0,1
2023-01-11,57,115,65,0,1
2022-07-20,57,54,46,0,1
2022-07-05,57,27,61,1,1
2022-09-15,57,290,42,0,1
2022-09-19,57,156,18,0,1
2023-04-28,57,286,62,0,1
2022-12-23,57,143,42,0,1
2023-01-16,57,142,61,0,1
2023-02-20,57,8,76,0,1
2023-04-08,57,95,33,0,1
2022-08-04,57,269,31,0,1
2023-03-26,57,154,57,0,1
2024-12-08,58,224,56,0,1
2024-09-26,58,259,96,1,1
2024-07-02,58,197,12,0,1
2024-04-11,58,120,7,0,1
2024-12-22,58,171,33,0,1
2024-06-08,58,179,46,0,1
2024-09-03,58,154,22,0,1
2024-06-18,58,57,11,0,1
2024-07-18,58,48,84,0,1
2025-02-07,58,33,117,1,1
2024-03-31,58,4,69,1,1
2024-12-13,58,42,13,0,1
2025-01-29,58,145,21,0,1
2025-03-22,59,142,26,0,1
2024-07-16,59,43,7,0,1
2025-01-21,59,94,12,0,1
2024-09-13,59,138,117,0,1
2025-02-20,59,21,107,0,1
2025-03-11,59,148,60,0,1
2025-02-01,59,292,92,1,1
2024-07-25,59,246,77,0,1
2024-11-16,59,1,73,0,1
2025-04-08,59,230,87,0,1
2024-08-30,59,96,17,0,1
2024-09-11,59,228,47,0,1
2025-02-10,59,293,98,0,1
2025-01-28,59,281,95,1,1
2025-01-21,59,231,25,0,1
2024-12-05,59,42,6,0,1
2025-01-01,59,96,65,0,1
2024-07-03,59,113,81,0,1
2025-03-23,59,160,80,1,1
2025-04-28,59,119,57,0,1
2024-11-27,59,146,39,0,1
2024-12-15,59,89,113,0,1
2025-01-28,59,266,69,1,1
2025-04-23,59,34,111,1,1
2024-12-03,59,125,100,0,1
2024-11-16,59,189,47,0,1
2024-07-18,59,120,77,1,1
2024-07-20,59,181,38,0,1
2024-10-25,59,255,42,0,1
2025-06-11,59,254,6,0,1
2024-07-01,59,35,74,0,1
2025-02-22,59,110,70,1,1
2025-02-19,59,250,80,1,1
2025-05-02,59,163,52,0,1
2024-08-29,59,134,115,0,1
2024-08-26,59,278,36,0,1
2024-10-20,59,22,31,0,1
2023-09-08,60,115,90,0,1
2023-06-20,60,230,13,0,1
2022-12-16,60,228,77,0,1
2023-09-09,60,212,76,1,1
2023-01-09,60,220,78,1,1
2023-08-14,60,249,20,0,1
2023-01-26,60,106,12,0,1
2023-01-25,60,254,22,0,1
2022-12-25,60,50,7,0,1
2023-07-02,60,219,63,0,1
2023-08-23,60,64,74,0,1
2023-09-11,60,142,11,0,1
2023-06-02,60,207,35,0,1
2023-06-21,60,246,85,0,1
2023-07-21,60,51,33,0,1
2023-10-24,60,204,29,0,1
2022-12-23,60,69,8,0,1
2023-07-10,60,31,7,0,1
2023-03-09,60,195,94,0,1
2024-04-28,61,203,28,0,1
2024-09-28,61,105,23,0,1
2024-08-26,61,60,64,1,1
2023-10-24,61,85,39,0,1
2024-04-23,61,235,31,0,1
2024-09-17,61,263,10,0,1
2024-07-24,61,58,53,0,1
2024-03-02,61,42,98,0,1
2024-04-26,61,174,75,0,1
2024-09-08,61,95,93,0,1
2024-01-28,61,180,39,0,1
2024-02-05,61,228,21,0,1
2024-08-12,61,142,33,0,1
2024-05-22,61,257,33,0,1
2024-03-22,61,221,73,0,1
2024-08-13,61,224,56,0,1
2024-09-17,61,12,56,0,1
2024-02-15,61,135,21,0,1
2024-02-13,61,226,47,0,1
2023-12-19,61,273,63,0,1
2023-10-12,61,285,26,0,1
2025-05-19,62,234,73,0,1
2025-02-20,62,151,65,1,1
2025-04-21,62,246,51,0,1
2025-06-18,62,151,65,1,1
2024-10-06,62,257,19,0,1
2024-10-02,62,51,67,0,1
2025-06-12,62,83,54,0,1
2025-01-17,62,290,10,0,1
2025-09-15,62,49,10,0,1
2025-01-10,62,118,73,1,1
2025-06-05,62,129,17,0,1
2025-03-05,62,27,61,1,1
2025-07-26,62,97,108,0,1
2024-10-02,62,173,82,0,1
2024-12-25,62,186,60,0,1
2025-04-18,62,251,92,0,1
2024-10-14,62,102,58,0,1
2025-06-25,62,102,108,0,1
2024-10-30,62,114,91,0,1
2024-10-16,62,164,85,0,1
2025-03-23,62,293,71,0,1
2025-07-04,62,261,50,0,1
2025-04-10,62,52,53,0,1
2024-09-21,62,224,27,0,1
2025-02-07,62,110,70,1,1
2025-07-12,62,41,19,0,1
2025-03-06,62,186,90,0,1
2025-07-18,62,52,74,0,1
2025-03-30,62,151,48,0,1
2025-01-02,62,118,81,1,1
2024-12-19,62,256,48,0,1
2024-11-21,62,156,71,0,1
2025-04-09,62,274,31,0,1
2024-11-20,63,271,87,0,1
2024-12-14,63,196,19,0,1
2025-03-30,63,48,76,0,1
2025-01-23,63,245,5,0,1
2025-08-07,63,159,22,0,1
2025-06-27,63,30,101,0,1
2025-06-10,63,7,96,0,1
2025-01-23,63,259,96,1,1
2024-12-04,63,271,75,0,1
2025-09-14,63,146,26,0,1
2024-12-02,63,120,65,0,1
2025-08-07,63,26,87,1,1
2024-11-11,63,116,12,0,1
2025-07-06,63,299,25,0,1
2021-08-08,64,247,31,0,1
2021-08-04,64,73,61,0,1
2021-10-13,64,161,94,0,1
2022-05-04,64,299,35,0,1
2022-02-05,64,76,21,0,1
2021-11-28,64,34,111,1,1
2022-06-09,64,4,69,1,1
2025-06-05,65,28,77,0,1
2025-07-31,65,127,78,0,1
2024-11-09,65,287,70,0,1
2025-01-27,65,19,85,0,1
2025-02-15,65,230,116,1,1
2025-06-08,65,123,89,1,1
2025-07-02,65,178,69,0,1
2024-11-03,65,207,56,0,1
2024-11-21,65,293,19,0,1
2025-10-09,65,206,83,0,1
2025-05-21,65,120,13,0,1
2025-08-27,65,295,9,0,1
2024-11-25,65,234,94,0,1
2025-09-16,65,200,83,1,1
2025-04-29,65,76,13,0,1
2025-03-18,65,10,77,0,1
2025-09-14,65,219,64,0,1
2025-03-27,65,107,42,0,1
2025-03-14,65,221,51,0,1
2025-03-13,65,53,70,0,1
2025-01-01,65,23,48,0,1
2025-09-04,65,46,23,0,1
2025-06-04,65,47,95,0,1
2025-09-04,65,24,21,0,1
2025-01-28,65,174,68,0,1
2025-02-27,65,223,32,0,1
2025-04-27,65,56,63,0,1
2025-06-08,65,185,51,0,1
2025-02-10,65,44,19,0,1
2025-06-24,65,51,57,0,1
2024-12-04,65,124,69,1,1
2025-01-16,65,123,81,1,1
2025-06-16,65,70,106,0,1
2024-11-21,65,108,112,0,1
2025-06-29,65,251,11,0,1
2025-01-29,65,79,60,0,1
2025-04-26,65,298,27,0,1
2025-09-04,65,102,109,0,1
2023-01-14,66,181,108,1,1
2022-10-10,66,96,41,0,1
2023-02-17,66,2,91,0,1
2022-12-27,66,191,7,0,1
2023-01-13,66,177,5,0,1
2023-09-20,66,22,97,0,1
2023-05-02,66,173,100,0,1
2022-11-28,66,277,8,0,1
2023-02-02,66,113,34,0,1
2023-07-08,66,211,24,0,1
2023-04-27,66,251,108,0,1
2023-06-22,66,180,70,0,1
2023-08-03,66,79,56,0,1
2023-03-06,66,202,18,0,1
2023-09-06,66,246,18,0,1
2023-01-01,66,33,56,0,1
2023-06-08,66,34,23,0,1
2023-02-23,66,260,40,0,1
2022-12-10,66,137,107,1,1
2025-03-04,67,67,24,0,1
2025-01-23,67,250,66,0,1
2025-04-09,67,112,61,1,1
2025-06-01,67,234,52,0,1
2024-11-25,67,32,57,0,1
2024-09-10,67,4,34,0,1
2025-03-31,67,236,25,0,1
2024-08-15,67,121,106,1,1
2025-04-06,67,231,52,0,1
2024-09-29,67,63,24,0,1
2025-01-13,67,293,35,0,1
2025-05-31,67,146,99,1,1
2025-06-29,67,110,24,0,1
2025-01-31,67,139,90,0,1
2024-08-18,67,82,68,0,1
2025-06-13,67,55,78,0,1
2024-11-11,67,256,42,0,1
2025-02-21,67,137,99,0,1
2025-06-25,67,112,61,1,1
2025-05-09,67,146,67,0,1
2025-08-21,68,87,79,0,1
2025-08-26,68,30,12,0,1
2025-07-24,68,76,67,0,1
2025-04-12,68,271,93,0,1
2025-05-23,68,128,50,0,1
2024-12-30,68,61,108,0,1
2025-02-09,68,26,87,1,1
2025-12-03,68,60,43,0,1
2025-04-06,68,292,25,0,1
2025-10-04,68,282,62,1,1
2025-09-22,68,152,109,0,1
2025-04-29,68,271,83,0,1
2025-04-17,68,171,35,0,1
2025-01-01,68,136,33,0,1
2025-08-02,68,228,35,0,1
2025-10-03,68,34,6,0,1
2025-12-01,68,195,98,0,1
2025-10-28,68,135,80,0,1
2025-08-11,68,147,94,0,1
2025-11-17,68,254,19,0,1
2025-11-03,68,176,18,0,1
2025-04-14,68,50,97,0,1
2025-10-10,68,220,78,1,1
2025-11-03,68,20,81,0,1
2025-03-05,68,173,65,0,1
2025-10-12,68,2,109,0,1
2025-05-21,68,24,33,0,1
2025-12-04,68,68,78,1,1
2025-06-16,68,84,58,1,1
2025-06-29,68,49,36,0,1
2025-10-17,68,170,5,0,1
2025-03-16,68,35,55,0,1
2025-06-21,68,77,64,1,1
2025-10-21,68,14,97,1,1
2025-04-14,68,238,28,0,1
2025-02-07,68,138,17,0,1
2025-07-20,68,201,18,0,1
2024-11-16,69,99,59,0,1
2025-04-16,69,66,83,0,1
2025-04-26,69,47,85,0,1
2025-01-18,69,146,83,0,1
2024-10-25,69,152,27,0,1
2024-10-19,69,151,25,0,1
2025-02-10,69,64,94,0,1
2024-08-12,69,162,6,0,1
2024-08-09,69,225,72,0,1
2024-09-16,69,109,60,1,1
2024-09-12,69,141,69,0,1
2024-10-13,69,199,85,1,1
2024-11-03,69,79,56,0,1
2025-02-06,69,87,52,0,1
2023-10-04,70,172,93,1,1
2022-12-01,70,223,42,0,1
2023-09-20,70,219,110,0,1
2023-07-20,70,52,19,0,1
2023-10-04,70,112,60,1,1
2023-11-09,70,7,55,0,1
2023-09-24,70,241,68,0,1
2023-11-14,70,186,35,0,1
2023-02-14,70,106,17,0,1
2023-04-09,70,119,79,0,1
2023-04-04,70,115,28,0,1
2023-01-10,70,157,60,0,1
2023-09-20,70,133,39,0,1
2023-08-16,70,183,67,1,1
2023-10-05,70,44,82,0,1
2022-12-22,70,22,77,0,1
2023-07-13,70,154,113,0,1
2022-11-19,70,221,58,0,1
2023-02-08,70,177,7,0,1
2023-06-22,70,38,18,0,1
2023-07-07,70,203,77,0,1
2023-09-04,70,172,74,0,1
2023-01-18,70,281,20,0,1
2023-07-16,70,15,102,1,1
2023-03-25,70,195,41,0,1
2023-06-11,70,113,42,0,1
2023-05-24,70,257,75,0,1
2023-06-20,70,275,56,0,1
2025-10-26,71,55,18,0,1
2025-07-24,71,90,31,0,1
2025-01-25,71,41,52,0,1
2025-07-23,71,138,10,0,1
2025-06-27,71,162,56,0,1
2025-08-21,71,6,6,0,1
2025-07-26,71,272,32,0,1
2025-01-21,71,200,14,0,1
2025-03-15,71,242,14,0,1
2025-05-17,71,156,28,0,1
2025-07-30,71,225,72,0,1
2025-04-30,71,195,46,0,1
2025-03-28,71,84,10,0,1
2025-09-02,71,298,70,0,1
2024-11-27,71,9,95,0,1
2025-04-16,71,290,44,0,1
2025-10-07,71,145,33,0,1
2025-06-13,71,76,99,0,1
2025-04-23,71,189,87,0,1
2025-08-26,71,46,21,0,1
2025-01-02,71,261,107,0,1
2025-03-02,71,112,20,0,1
2025-01-17,71,246,95,1,1
2025-09-21,71,215,100,0,1
2025-06-20,71,82,42,0,1
2025-09-03,71,76,19,0,1
2025-06-05,71,230,54,0,1
2025-07-20,71,264,114,0,1
2025-08-31,71,200,83,1,1
2025-05-01,71,31,93,1,1
2025-07-14,71,99,87,0,1
2025-08-23,71,285,14,0,1
2025-03-17,71,286,98,0,1
2025-06-01,71,32,77,0,1
2024-04-13,72,279,79,0,1
2024-04-24,72,124,17,0,1
2024-11-21,72,121,94,0,1
2024-09-09,72,148,82,0,1
2025-02-09,72,14,12,0,1
2024-12-10,72,280,83,0,1
2024-10-10,72,193,90,1,1
2024-10-09,72,51,95,1,1
2024-10-26,72,218,82,0,1
2024-12-20,72,120,77,1,1
2024-03-23,72,21,14,0,1
2024-12-19,72,153,60,0,1
2024-11-30,72,86,117,0,1
2024-08-17,72,112,51,0,1
2024-12-16,72,4,69,1,1
2024-09-18,72,171,66,0,1
2024-09-10,72,253,89,1,1
2024-06-01,72,85,8,0,1
2024-04-15,72,120,77,1,1
2024-06-26,72,247,61,0,1
2024-03-26,72,146,99,1,1
2024-08-04,72,42,45,0,1
2024-05-09,72,218,62,0,1
2024-09-25,72,298,39,0,1
2024-04-17,72,251,45,0,1
2024-05-19,72,79,49,0,1
2024-08-27,72,147,108,0,1
2024-05-26,72,193,93,1,1
2022-07-17,73,77,60,1,1
2022-07-07,73,297,46,0,1
2022-03-23,73,197,102,0,1
2023-02-09,73,230,44,0,1
2023-01-08,73,265,12,0,1
2022-09-05,73,195,17,0,1
2022-04-05,73,49,84,0,1
2023-03-08,73,158,70,0,1
2023-02-27,73,59,57,0,1
2023-01-19,73,159,19,0,1
2022-07-16,73,254,24,0,1
2022-12-03,73,135,22,0,1
2022-05-12,73,96,118,1,1
2023-03-09,73,28,54,0,1
2022-03-19,73,212,72,1,1
2022-07-23,73,24,116,0,1
2022-11-02,73,176,49,0,1
2022-10-24,73,36,6,0,1
