policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin,premium_per_vehicle_age,discount_applied,discount_bucket,avg_vehicle_premium,premium_deviation_pct,risk_adjusted_discount,pricing_status,effective_price_index
POL10153,9/7/2024,Sedan,Third Party,East,1,57,10300,0,10300,8106.921479,2024,2193.078521,5150,0,No Discount,13138.71795,-21.6057454,0,Profitable,0.783942546
POL10154,4/12/2023,Sedan,Third Party,West,10,37,13000,15,11050,6391.345516,2023,4658.654484,1004.545455,1,High,13138.71795,-15.89742589,1.363636364,Profitable,0.841025741
POL10155,1/12/2023,Sedan,Comprehensive,West,14,41,16700,10,15030,10365.30922,2023,4664.690784,1002,1,Medium,13138.71795,14.39472298,0.666666667,Profitable,1.14394723
POL10156,12/10/2024,Luxury,Comprehensive,West,14,46,24700,0,24700,16498.78455,2024,8201.21545,1646.666667,0,No Discount,20650.76512,19.60815907,0,Profitable,1.196081591
POL10157,10/15/2023,SUV,Comprehensive,East,9,41,18200,5,17290,9079.704188,2023,8210.295812,1729,1,Low,16035.20315,7.825263223,0.5,Profitable,1.078252632
POL10158,12/1/2023,SUV,Third Party,West,7,43,15100,10,13590,9486.170884,2023,4103.829116,1698.75,1,Medium,16035.20315,-15.24896893,1.25,Profitable,0.847510311
POL10159,1/7/2024,SUV,Third Party,South,6,37,14800,5,14060,7675.057331,2024,6384.942669,2008.571429,1,Low,16035.20315,-12.31791782,0.714285714,Profitable,0.876820822
POL10160,9/11/2024,Hatchback,Third Party,North,10,60,11000,0,11000,6179.735979,2024,4820.264021,1000,0,No Discount,11091.59585,-0.825813043,0,Profitable,0.99174187
POL10161,2/8/2023,Hatchback,Comprehensive,North,5,45,12000,10,10800,6567.126235,2023,4232.873765,1800,1,Medium,11091.59585,-2.628980078,1.666666667,Profitable,0.973710199
POL10162,5/7/2024,Sedan,Third Party,East,2,62,10600,15,9010,3604.856035,2024,5405.143965,3003.333333,1,High,13138.71795,-31.42405496,5,Profitable,0.68575945
POL10163,5/21/2023,Sedan,Comprehensive,East,6,49,14300,10,12870,7217.140343,2023,5652.859657,1838.571429,1,Medium,13138.71795,-2.045237212,1.428571429,Profitable,0.979547628
POL10164,9/2/2023,Sedan,Comprehensive,West,14,30,16700,0,16700,8926.954698,2023,7773.045302,1113.333333,0,No Discount,13138.71795,27.10524775,0,Profitable,1.271052478
POL10165,12/6/2023,SUV,Third Party,East,12,34,16600,0,16600,12302.7369,2023,4297.263104,1276.923077,0,No Discount,16035.20315,3.522230741,0,Profitable,1.035222307
POL10166,5/26/2023,Hatchback,Third Party,North,4,35,9200,0,9200,5094.322062,2023,4105.677938,1840,0,No Discount,11091.59585,-17.05431636,0,Profitable,0.829456836
POL10167,12/10/2023,Hatchback,Comprehensive,North,12,57,14100,0,14100,7995.155575,2023,6104.844425,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL10168,3/15/2024,SUV,Comprehensive,South,12,54,19100,0,19100,15212.5283,2024,3887.471696,1469.230769,0,No Discount,16035.20315,19.11292814,0,Profitable,1.191129281
POL10169,7/24/2024,Sedan,Comprehensive,South,4,30,13700,0,13700,7584.816551,2024,6115.183449,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL10170,5/20/2024,SUV,Third Party,North,5,43,14500,10,13050,10062.86692,2024,2987.133082,2175,1,Medium,16035.20315,-18.61655957,1.666666667,Profitable,0.813834404
POL10171,7/26/2024,Hatchback,Comprehensive,South,13,37,14400,0,14400,10459.1988,2024,3940.8012,1028.571429,0,No Discount,11091.59585,29.82802656,0,Profitable,1.298280266
POL10172,4/30/2023,SUV,Third Party,West,13,57,16900,0,16900,12691.63543,2023,4208.364569,1207.142857,0,No Discount,16035.20315,5.393114429,0,Profitable,1.053931144
POL10173,11/19/2023,Hatchback,Comprehensive,East,8,54,12900,10,11610,8403.392651,2023,3206.607349,1290,1,Medium,11091.59585,4.673846416,1.111111111,Profitable,1.046738464
POL10174,2/9/2023,Luxury,Comprehensive,South,7,35,22600,0,22600,15329.25721,2023,7270.742793,2825,0,No Discount,20650.76512,9.439044334,0,Profitable,1.094390443
POL10175,6/25/2023,Sedan,Third Party,West,12,48,13600,0,13600,10070.56561,2023,3529.434388,1046.153846,0,No Discount,13138.71795,3.510860444,0,Profitable,1.035108604
POL10176,2/9/2023,SUV,Comprehensive,East,9,23,20200,0,20200,13558.37051,2023,6641.629487,2020,0,No Discount,16035.20315,25.972835,0,Profitable,1.25972835
POL10177,10/16/2023,SUV,Comprehensive,West,11,53,18800,0,18800,8726.208792,2023,10073.79121,1566.666667,0,No Discount,16035.20315,17.24204445,0,Profitable,1.172420445
POL10178,12/29/2023,Hatchback,Comprehensive,West,14,47,14700,10,13230,6131.338217,2023,7098.661783,882,1,Medium,11091.59585,19.2794994,0.666666667,Profitable,1.192794994
POL10179,7/10/2024,SUV,Third Party,East,9,30,15700,10,14130,6944.189413,2024,7185.810587,1413,1,Medium,16035.20315,-11.88137829,1,Profitable,0.881186217
POL10180,7/4/2024,Hatchback,Comprehensive,South,12,49,14100,0,14100,6729.269356,2024,7370.730644,1084.615385,0,No Discount,11091.59585,27.12327601,0,Profitable,1.27123276
POL10181,6/8/2024,Sedan,Comprehensive,North,7,51,14600,0,14600,5892.982843,2024,8707.017157,1825,0,No Discount,13138.71795,11.12195312,0,Profitable,1.111219531
POL10182,12/31/2023,SUV,Third Party,South,6,30,14800,0,14800,10893.5193,2023,3906.480704,2114.285714,0,No Discount,16035.20315,-7.703071388,0,Profitable,0.922969286
POL10183,2/16/2024,Sedan,Comprehensive,North,5,24,16000,0,16000,11333.46629,2024,4666.533705,2666.666667,0,No Discount,13138.71795,21.77748288,0,Profitable,1.217774829
POL10184,11/20/2023,Hatchback,Comprehensive,South,0,30,10500,5,9975,4221.102638,2023,5753.897362,9975,1,Low,11091.59585,-10.0670441,5,Profitable,0.899329559
POL10185,4/30/2023,Hatchback,Comprehensive,West,14,49,14700,0,14700,9687.733023,2023,5012.266977,980,0,No Discount,11091.59585,32.53277712,0,Profitable,1.325327771
POL10186,1/16/2024,Sedan,Third Party,North,5,35,11500,10,10350,5185.386224,2024,5164.613776,1725,1,Medium,13138.71795,-21.22519077,1.666666667,Profitable,0.787748092
POL10187,6/21/2024,Hatchback,Comprehensive,West,0,55,10500,5,9975,4642.859047,2024,5332.140953,9975,1,Low,11091.59585,-10.0670441,5,Profitable,0.899329559
POL10188,6/6/2023,Hatchback,Comprehensive,East,13,40,14400,5,13680,6967.276132,2023,6712.723868,977.1428571,1,Low,11091.59585,23.33662523,0.357142857,Profitable,1.233366252
POL10189,1/17/2024,Hatchback,Comprehensive,North,14,36,14700,10,13230,10396.24234,2024,2833.757661,882,1,Medium,11091.59585,19.2794994,0.666666667,Profitable,1.192794994
POL10190,10/20/2024,Hatchback,Comprehensive,North,9,58,13200,0,13200,6405.192837,2024,6794.807163,1320,0,No Discount,11091.59585,19.00902435,0,Profitable,1.190090243
POL10191,6/7/2024,Sedan,Comprehensive,East,7,45,14600,10,13140,9337.793058,2024,3802.206942,1642.5,1,Medium,13138.71795,0.009757811,1.25,Profitable,1.000097578
POL10192,8/13/2024,Sedan,Comprehensive,East,2,49,13100,0,13100,5410.437181,2024,7689.562819,4366.666667,0,No Discount,13138.71795,-0.294685896,0,Profitable,0.997053141
POL10193,1/13/2024,Sedan,Comprehensive,North,13,34,16400,5,15580,10016.73379,2024,5563.266214,1112.857143,1,Low,13138.71795,18.58082395,0.357142857,Profitable,1.185808239
POL10194,6/4/2024,Hatchback,Comprehensive,East,5,22,14000,10,12600,6604.224273,2024,5995.775727,2100,1,Medium,11091.59585,13.59952324,1.666666667,Profitable,1.135995232
POL10195,12/17/2024,Hatchback,Comprehensive,South,1,51,10800,10,9720,6442.353238,2024,3277.646762,4860,1,Medium,11091.59585,-12.36608207,5,Profitable,0.876339179
POL10196,12/29/2024,SUV,Comprehensive,West,10,42,18500,10,16650,7631.841013,2024,9018.158987,1513.636364,1,Medium,16035.20315,3.834044689,0.909090909,Profitable,1.038340447
POL10197,8/10/2024,Luxury,Third Party,West,5,42,19500,0,19500,10498.92923,2024,9001.070772,3250,0,No Discount,20650.76512,-5.572505995,0,Profitable,0.94427494
POL10198,8/30/2023,Hatchback,Comprehensive,North,8,33,12900,0,12900,9414.492482,2023,3485.507518,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL10199,10/27/2024,Sedan,Third Party,East,9,35,12700,0,12700,5930.811518,2024,6769.188482,1270,0,No Discount,13138.71795,-3.339122968,0,Profitable,0.96660877
POL10200,11/1/2023,Luxury,Third Party,East,5,29,19500,15,16575,6974.569611,2023,9600.430389,2762.5,1,High,20650.76512,-19.7366301,2.5,Profitable,0.802633699
POL10201,2/20/2024,Hatchback,Comprehensive,West,1,48,10800,10,9720,5207.782349,2024,4512.217651,4860,1,Medium,11091.59585,-12.36608207,5,Profitable,0.876339179
POL10202,9/8/2023,Sedan,Comprehensive,West,3,26,13400,10,12060,7005.983405,2023,5054.016595,3015,1,Medium,13138.71795,-8.210222283,2.5,Profitable,0.917897777
POL10203,5/29/2024,Hatchback,Third Party,South,10,38,11000,0,11000,5487.25423,2024,5512.74577,1000,0,No Discount,11091.59585,-0.825813043,0,Profitable,0.99174187
POL10204,6/20/2024,SUV,Third Party,East,13,56,16900,10,15210,11388.23063,2024,3821.769373,1086.428571,1,Medium,16035.20315,-5.146197014,0.714285714,Profitable,0.94853803
POL10205,11/5/2023,SUV,Comprehensive,South,5,38,17000,5,16150,8606.75248,2023,7543.24752,2691.666667,1,Low,16035.20315,0.715905209,0.833333333,Profitable,1.007159052
POL10206,11/8/2023,Luxury,Comprehensive,South,2,55,21100,0,21100,11971.29422,2023,9128.705784,7033.333333,0,No Discount,20650.76512,2.175390949,0,Profitable,1.021753909
POL10207,7/26/2023,Hatchback,Comprehensive,South,4,51,11700,0,11700,8640.427967,2023,3059.572033,2340,0,No Discount,11091.59585,5.485271582,0,Profitable,1.054852716
POL10208,5/30/2024,SUV,Comprehensive,West,7,52,17600,5,16720,6884.590053,2024,9835.409947,2090,1,Low,16035.20315,4.270584216,0.625,Profitable,1.042705842
POL10209,5/26/2024,Sedan,Comprehensive,West,5,59,14000,0,14000,8917.16184,2024,5082.83816,2333.333333,0,No Discount,13138.71795,6.555297516,0,Profitable,1.065552975
POL10210,9/3/2023,Sedan,Third Party,South,7,41,12100,10,10890,4929.108836,2023,5960.891164,1361.25,1,Medium,13138.71795,-17.11520072,1.25,Profitable,0.828847993
POL10211,6/3/2024,Sedan,Comprehensive,South,11,34,15800,15,13430,6344.20819,2024,7085.79181,1119.166667,1,High,13138.71795,2.216974688,1.25,Profitable,1.022169747
POL10212,7/6/2024,Hatchback,Comprehensive,East,13,59,14400,0,14400,9175.396904,2024,5224.603096,1028.571429,0,No Discount,11091.59585,29.82802656,0,Profitable,1.298280266
POL10213,5/25/2023,Sedan,Comprehensive,South,2,57,13100,0,13100,8323.282199,2023,4776.717801,4366.666667,0,No Discount,13138.71795,-0.294685896,0,Profitable,0.997053141
POL10214,4/4/2024,Hatchback,Comprehensive,East,14,31,14700,10,13230,7631.192986,2024,5598.807014,882,1,Medium,11091.59585,19.2794994,0.666666667,Profitable,1.192794994
POL10215,8/14/2024,Sedan,Third Party,South,8,21,14400,0,14400,9146.213978,2024,5253.786022,1600,0,No Discount,13138.71795,9.599734588,0,Profitable,1.095997346
POL10216,5/27/2024,Hatchback,Third Party,West,8,63,10400,10,9360,6229.284151,2024,3130.715849,1040,1,Medium,11091.59585,-15.61178273,1.111111111,Profitable,0.843882173
POL10217,6/14/2023,SUV,Comprehensive,West,11,35,18800,5,17860,11001.08732,2023,6858.912683,1488.333333,1,Low,16035.20315,11.37994223,0.416666667,Profitable,1.113799422
POL10218,11/30/2023,Hatchback,Comprehensive,West,9,49,13200,5,12540,6143.101104,2023,6396.898896,1254,1,Low,11091.59585,13.05857313,0.5,Profitable,1.130585731
POL10219,4/29/2024,Luxury,Third Party,North,2,34,18600,5,17670,9876.67469,2024,7793.32531,5890,1,Low,20650.76512,-14.43416312,1.666666667,Profitable,0.855658369
POL10220,8/30/2023,Luxury,Third Party,South,8,49,20400,10,18360,10683.6095,2023,7676.3905,2040,1,Medium,20650.76512,-11.09288257,1.111111111,Profitable,0.889071174
POL10221,5/9/2024,Sedan,Third Party,South,3,43,10900,0,10900,5702.574545,2024,5197.425455,2725,0,No Discount,13138.71795,-17.03908979,0,Profitable,0.829609102
POL10222,12/2/2023,Luxury,Comprehensive,West,1,41,20800,0,20800,13916.04962,2023,6883.950376,10400,0,No Discount,20650.76512,0.722660272,0,Profitable,1.007226603
POL10223,12/18/2023,Hatchback,Comprehensive,East,1,21,12800,10,11520,8960.782323,2023,2559.217677,5760,1,Medium,11091.59585,3.86242125,5,Profitable,1.038624212
POL10224,2/18/2024,Sedan,Comprehensive,West,14,60,16700,10,15030,6692.016232,2024,8337.983768,1002,1,Medium,13138.71795,14.39472298,0.666666667,Profitable,1.14394723
POL10225,12/11/2023,SUV,Comprehensive,East,14,36,19700,10,17730,11822.162,2023,5907.838002,1182,1,Medium,16035.20315,10.56922597,0.666666667,Profitable,1.10569226
POL10226,12/27/2023,Hatchback,Comprehensive,South,5,29,12000,10,10800,8611.215569,2023,2188.784431,1800,1,Medium,11091.59585,-2.628980078,1.666666667,Profitable,0.973710199
POL10227,8/7/2024,Hatchback,Third Party,East,3,54,8900,0,8900,4724.238055,2024,4175.761945,2225,0,No Discount,11091.59585,-19.75906692,0,Profitable,0.802409331
POL10228,9/5/2024,Sedan,Comprehensive,North,8,43,14900,0,14900,10834.29193,2024,4065.708072,1655.555556,0,No Discount,13138.71795,13.40528093,0,Profitable,1.134052809
POL10229,12/10/2023,Hatchback,Comprehensive,North,14,21,16700,0,16700,9326.43358,2023,7373.56642,1113.333333,0,No Discount,11091.59585,50.56444747,0,Profitable,1.505644475
POL10230,8/27/2024,Sedan,Third Party,North,2,64,10600,0,10600,6729.141641,2024,3870.858359,3533.333333,0,No Discount,13138.71795,-19.3224176,0,Profitable,0.806775824
POL10231,9/13/2024,Sedan,Comprehensive,North,2,41,13100,10,11790,7163.989699,2024,4626.010301,3930,1,Medium,13138.71795,-10.26521731,3.333333333,Profitable,0.897347827
POL10232,3/29/2024,Luxury,Comprehensive,North,11,25,23800,0,23800,15043.24096,2024,8756.759045,1983.333333,0,No Discount,20650.76512,15.24996704,0,Profitable,1.15249967
POL10233,10/27/2023,Sedan,Third Party,East,5,64,11500,15,9775,3981.289398,2023,5793.710602,1629.166667,1,High,13138.71795,-25.60156906,2.5,Profitable,0.743984309
POL10234,2/11/2024,Sedan,Comprehensive,North,11,35,15800,0,15800,12178.85832,2024,3621.141677,1316.666667,0,No Discount,13138.71795,20.25526434,0,Profitable,1.202552643
POL10235,11/20/2023,Luxury,Third Party,South,13,24,23900,0,23900,12283.38494,2023,11616.61506,1707.142857,0,No Discount,20650.76512,15.7342106,0,Profitable,1.157342106
POL10236,6/22/2024,Luxury,Comprehensive,West,9,56,23200,10,20880,11692.00829,2024,9187.991713,2088,1,Medium,20650.76512,1.110055119,1,Profitable,1.011100551
POL10237,8/11/2024,Sedan,Third Party,East,6,51,11800,10,10620,7645.470093,2024,2974.529907,1517.142857,1,Medium,13138.71795,-19.17019574,1.428571429,Profitable,0.808298043
POL10238,6/8/2023,SUV,Third Party,South,12,62,16600,15,14110,8040.032788,2023,6069.967212,1085.384615,1,High,16035.20315,-12.00610387,1.153846154,Profitable,0.879938961
POL10239,1/20/2024,Sedan,Comprehensive,East,10,33,15500,5,14725,10715.02238,2024,4009.977618,1338.636364,1,Low,13138.71795,12.07333971,0.454545455,Profitable,1.120733397
POL10240,12/26/2024,Sedan,Comprehensive,East,9,44,15200,0,15200,11186.35672,2024,4013.643279,1520,0,No Discount,13138.71795,15.68860873,0,Profitable,1.156886087
POL10241,8/6/2024,SUV,Comprehensive,East,4,24,18700,0,18700,13633.1551,2024,5066.844898,3740,0,No Discount,16035.20315,16.61841656,0,Profitable,1.166184166
POL10242,3/1/2023,SUV,Comprehensive,East,3,30,16400,5,15580,9887.743943,2023,5692.256057,3895,1,Low,16035.20315,-2.838773799,1.25,Profitable,0.971612262
POL10243,11/17/2024,Hatchback,Comprehensive,North,6,41,12300,0,12300,5036.301843,2024,7263.698157,1757.142857,0,No Discount,11091.59585,10.89477269,0,Profitable,1.108947727
POL10244,10/16/2024,Hatchback,Third Party,East,9,29,10700,0,10700,6824.358715,2024,3875.641285,1070,0,No Discount,11091.59585,-3.530563596,0,Profitable,0.964694364
POL10245,9/11/2023,Hatchback,Third Party,East,4,38,9200,0,9200,5255.774583,2023,3944.225417,1840,0,No Discount,11091.59585,-17.05431636,0,Profitable,0.829456836
POL10246,6/16/2023,SUV,Third Party,West,11,39,16300,5,15485,8282.78486,2023,7202.21514,1290.416667,1,Low,16035.20315,-3.4312203,0.416666667,Profitable,0.965687797
POL10247,10/15/2023,Hatchback,Third Party,West,4,53,9200,5,8740,4898.552947,2023,3841.447053,1748,1,Low,11091.59585,-21.20160054,1,Profitable,0.787983995
POL10248,12/19/2023,Hatchback,Third Party,West,12,22,13600,5,12920,5529.406538,2023,7390.593462,993.8461538,1,Low,11091.59585,16.4845905,0.384615385,Profitable,1.164845905
POL10249,6/9/2023,Sedan,Comprehensive,South,2,64,13100,0,13100,6984.930024,2023,6115.069976,4366.666667,0,No Discount,13138.71795,-0.294685896,0,Profitable,0.997053141
POL10250,5/10/2023,Luxury,Comprehensive,North,2,54,21100,0,21100,11255.327,2023,9844.673002,7033.333333,0,No Discount,20650.76512,2.175390949,0,Profitable,1.021753909
POL10251,10/23/2024,Sedan,Comprehensive,North,12,51,16100,10,14490,6784.09013,2024,7705.90987,1114.615385,1,Medium,13138.71795,10.28473293,0.769230769,Profitable,1.102847329
POL10252,9/9/2024,Hatchback,Comprehensive,West,11,37,13800,0,13800,10936.42479,2024,2863.575214,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL10253,5/29/2024,Luxury,Third Party,West,2,60,18600,0,18600,12924.62087,2024,5675.379126,6200,0,No Discount,20650.76512,-9.930698026,0,Profitable,0.90069302
POL10254,9/5/2023,Sedan,Comprehensive,North,3,26,13400,0,13400,9583.154657,2023,3816.845343,3350,0,No Discount,13138.71795,1.988641908,0,Profitable,1.019886419
POL10255,6/10/2023,Sedan,Comprehensive,West,1,34,12800,0,12800,6284.069376,2023,6515.930624,6400,0,No Discount,13138.71795,-2.5780137,0,Profitable,0.974219863
POL10256,7/31/2024,Sedan,Third Party,North,8,21,14400,0,14400,8046.613538,2024,6353.386462,1600,0,No Discount,13138.71795,9.599734588,0,Profitable,1.095997346
POL10257,2/11/2024,Luxury,Comprehensive,South,2,42,21100,5,20045,15973.12296,2024,4071.877037,6681.666667,1,Low,20650.76512,-2.933378598,1.666666667,Profitable,0.970666214
POL10258,4/11/2023,Sedan,Comprehensive,North,9,58,15200,10,13680,7554.770662,2023,6125.229338,1368,1,Medium,13138.71795,4.119747858,1,Profitable,1.041197479
POL10259,8/4/2023,Sedan,Comprehensive,East,6,34,14300,0,14300,8025.046623,2023,6274.953377,2042.857143,0,No Discount,13138.71795,8.83862532,0,Profitable,1.088386253
POL10260,7/31/2024,Hatchback,Third Party,South,3,38,8900,5,8455,6163.629266,2024,2291.370734,2113.75,1,Low,11091.59585,-23.77111357,1.25,Profitable,0.762288864
POL10261,9/10/2023,SUV,Comprehensive,South,0,36,15500,10,13950,6555.59954,2023,7394.40046,13950,1,Medium,16035.20315,-13.0039085,10,Profitable,0.869960915
POL10262,4/27/2024,Sedan,Third Party,North,1,28,10300,5,9785,5894.90497,2024,3890.09503,4892.5,1,Low,13138.71795,-25.52545813,2.5,Profitable,0.744745419
POL10263,3/20/2023,Luxury,Comprehensive,West,11,33,23800,15,20230,15181.44322,2023,5048.556781,1685.833333,1,High,20650.76512,-2.037528014,1.25,Profitable,0.97962472
POL10264,3/22/2024,Sedan,Third Party,South,1,43,10300,0,10300,4372.760464,2024,5927.239536,5150,0,No Discount,13138.71795,-21.6057454,0,Profitable,0.783942546
POL10265,4/11/2024,Hatchback,Third Party,South,10,51,11000,5,10450,8291.777908,2024,2158.222092,950,1,Low,11091.59585,-5.784522391,0.454545455,Profitable,0.942154776
POL10266,3/24/2023,Hatchback,Third Party,West,13,27,11900,5,11305,4803.683511,2023,6501.316489,807.5,1,Low,11091.59585,1.924016687,0.357142857,Profitable,1.019240167
POL10267,9/17/2023,Sedan,Third Party,North,6,49,11800,5,11210,6847.253924,2023,4362.746076,1601.428571,1,Low,13138.71795,-14.67965106,0.714285714,Profitable,0.853203489
POL10268,8/19/2023,SUV,Comprehensive,East,13,55,19400,0,19400,10973.64688,2023,8426.35312,1385.714286,0,No Discount,16035.20315,20.98381183,0,Profitable,1.209838118
POL10269,6/9/2024,Hatchback,Third Party,North,13,22,13900,0,13900,7887.308256,2024,6012.691744,992.8571429,0,No Discount,11091.59585,25.32010897,0,Profitable,1.25320109
POL10270,8/13/2024,Sedan,Comprehensive,West,6,25,14300,0,14300,5789.330831,2024,8510.669169,2042.857143,0,No Discount,13138.71795,8.83862532,0,Profitable,1.088386253
POL10271,8/30/2023,Sedan,Third Party,North,12,52,13600,5,12920,5735.116675,2023,7184.883325,993.8461538,1,Low,13138.71795,-1.664682578,0.384615385,Profitable,0.983353174
POL10272,11/30/2024,Sedan,Comprehensive,West,6,46,14300,0,14300,10665.85744,2024,3634.142557,2042.857143,0,No Discount,13138.71795,8.83862532,0,Profitable,1.088386253
